simulation_time	physical_time	district_heating_grid.energy_sold_inside	district_heating_grid.energy_sold_outside	district_heating_grid.energy_bought_inside	district_heating_grid.energy_bought_outside	district_heating_grid.energy_erased_consumption	district_heating_grid.energy_erased_production	district_heating_grid.money_spent_inside	district_heating_grid.money_spent_outside	district_heating_grid.money_earned_inside	district_heating_grid.money_earned_outside	
1021	2018-02-12 13:00:00	1265.6775904640908	0	1265.6775904640908	0	0.0	900.3224095359092	340.7863207565364	0	758.9218657164552	0	
1022	2018-02-12 14:00:00	1207.731173860995	0	1207.731173860995	0	0.0	958.2688261390049	325.1841276988607	0	724.6951961447235	0	
1023	2018-02-12 15:00:00	1165.5883254223802	0	1165.58832542238	0	0.0	1000.41167457762	313.8370782023694	0	699.8030728198279	0	
1024	2018-02-12 16:00:00	1149.7847572578996	0	1149.7847572578994	0	0.0	1016.2152427421006	309.5819346411851	0	690.468526572992	0	
1025	2018-02-12 17:00:00	1322.2318697615456	0	1322.2318697615456	0	0.0	843.7681302384544	356.0136779524162	0	780.9903693186016	0	
1026	2018-02-12 18:00:00	1247.089747688328	0	1247.089747688328	0	0.0	918.9102523116719	335.78150547176034	0	725.270987530449	0	
1027	2018-02-12 19:00:00	1394.5897172234809	0	1394.5897172234809	0	0.0	771.4102827765191	375.49617870948015	0	812.393419167584	0	
1028	2018-02-12 20:00:00	1478.8754141007105	0	1478.8754141007105	0	0.0	687.1245858992895	398.19027770246277	0	862.1776658173752	0	
1029	2018-02-12 21:00:00	1552.625398868287	0	1552.625398868287	0	0.0	613.374601131713	418.0476143213227	0	905.7388816359428	0	
1030	2018-02-12 22:00:00	1615.8396715262093	0	1615.8396715262093	0	0.0	550.1603284737907	435.0681885660597	0	943.0770666232862	0	
1031	2018-02-12 23:00:00	1543.4818240642742	0	1543.4818240642744	0	0.0	622.5181759357256	415.5856878089957	0	911.6740167743038	0	
1032	2018-02-13 00:00:00	1675.178225434946	0	1675.178225434946	0	0.0	490.82177456505406	373.7055025531698	0	736.3405864193865	0	
1033	2018-02-13 01:00:00	1754.196066257349	0	1754.1960662573492	0	0.0	411.80393374265077	391.3331205981307	0	771.0736329486028	0	
1034	2018-02-13 02:00:00	1685.7139375445997	0	1685.7139375445997	0	0.0	480.28606245540027	376.05585162583134	0	740.9716592899487	0	
1035	2018-02-13 03:00:00	1754.196066257349	0	1754.1960662573492	0	0.0	411.80393374265077	391.3331205981307	0	771.0736329486028	0	
1036	2018-02-13 04:00:00	1933.303172121463	0	1933.303172121463	0	0.0	232.69682787853708	431.2890548333753	0	849.80187174816	0	
1037	2018-02-13 05:00:00	2017.5888689986925	0	2017.5888689986928	0	0.0	148.41113100130724	450.0918474146668	0	886.8504547126572	0	
1038	2018-02-13 06:00:00	2063.6074361864935	0	2063.6074361864935	0	0.0	102.39256381350651	460.35785464695925	0	914.6356121885428	0	
1039	2018-02-13 07:00:00	2016.1967316930518	0	2016.1967316930518	0	0.0	149.8032683069482	449.7812838199827	0	893.7957842710132	0	
1040	2018-02-13 08:00:00	2138.749558259711	0	2138.749558259711	0	0.0	27.250441740288807	477.12086175027355	0	940.1077927241224	0	
1041	2018-02-13 09:00:00	1781.9274838371246	0	1781.9274838371243	0	0.0	384.0725161628757	397.51955687446844	0	775.7059855666525	0	
1042	2018-02-13 10:00:00	1581.7489537537033	0	1581.7489537537033	0	0.0	584.2510462462967	352.86292449390095	0	687.7156010259711	0	
1043	2018-02-13 11:00:00	1413.1775599992434	0	1413.1775599992434	0	0.0	752.8224400007566	315.2573393313178	0	613.6184350969762	0	
1044	2018-02-13 12:00:00	1270.9454465189178	0	1270.9454465189178	0	0.0	895.0545534810822	342.20470194359785	0	762.033381132067	0	
1045	2018-02-13 13:00:00	1165.5883254223802	0	1165.58832542238	0	0.0	1000.41167457762	313.8370782023694	0	699.8030728198279	0	
1046	2018-02-13 14:00:00	1039.1597801065352	0	1039.1597801065352	0	0.0	1126.8402198934648	279.7959297128954	0	625.1267028451408	0	
1047	2018-02-13 15:00:00	949.6062271744784	0	949.6062271744784	0	0.0	1216.3937728255216	255.68344953285123	0	572.2309407797375	0	
1048	2018-02-13 16:00:00	928.5348029551709	0	928.5348029551709	0	0.0	1237.465197044829	250.00992478460557	0	559.7848791172897	0	
1049	2018-02-13 17:00:00	1106.2497715136437	0	1106.2497715136437	0	0.0	1059.7502284863563	297.860049282898	0	653.4182372785112	0	
1050	2018-02-13 18:00:00	1036.375505495253	0	1036.375505495253	0	0.0	1129.624494504747	279.04625798930357	0	600.8103709059708	0	
1051	2018-02-13 19:00:00	1183.8754750304058	0	1183.875475030406	0	0.0	982.124524969594	318.76093122702343	0	687.9328025431057	0	
1052	2018-02-13 20:00:00	1368.2504369493463	0	1368.2504369493463	0	0.0	797.7495630506537	368.404272774173	0	796.8358420895242	0	
1053	2018-02-13 21:00:00	1410.393285387961	0	1410.393285387961	0	0.0	755.606714612039	379.7513222706643	0	821.7279654144197	0	
1054	2018-02-13 22:00:00	1452.5361338265761	0	1452.5361338265761	0	0.0	713.4638661734239	391.0983717671557	0	846.6200887393154	0	
1055	2018-02-13 23:00:00	1453.9282711322173	0	1453.928271132217	0	0.0	712.0717288677829	391.47320762895157	0	858.7782547089006	0	
1056	2018-02-14 00:00:00	1527.6782558997934	0	1527.6782558997934	0	0.0	638.3217441002066	340.8006155359096	0	671.505566231516	0	
1057	2018-02-14 01:00:00	1585.624672502889	0	1585.624672502889	0	0.0	580.3753274971109	353.72753543554757	0	696.976467019608	0	
1058	2018-02-14 02:00:00	1585.624672502889	0	1585.624672502889	0	0.0	580.3753274971109	353.72753543554757	0	696.976467019608	0	
1059	2018-02-14 03:00:00	1559.2853922287547	0	1559.285392228755	0	0.0	606.714607771245	347.85166275389395	0	685.3987848432025	0	
1060	2018-02-14 04:00:00	1606.6960967221967	0	1606.6960967221967	0	0.0	559.3039032778033	358.4282335808705	0	706.2386127607324	0	
1061	2018-02-14 05:00:00	1633.0353769963308	0	1633.0353769963308	0	0.0	532.9646230036692	364.3041062625241	0	717.8162949371377	0	
1062	2018-02-14 06:00:00	1731.7325047324005	0	1731.7325047324007	0	0.0	434.2674952675993	386.32185885812373	0	768.7568167658343	0	
1063	2018-02-14 07:00:00	1721.1967926227467	0	1721.1967926227467	0	0.0	444.80320737725333	383.9715097854622	0	764.1257438952721	0	
1064	2018-02-14 08:00:00	1806.8746268056177	0	1806.8746268056175	0	0.0	359.1253731943825	403.0848659614379	0	794.2289973014138	0	
1065	2018-02-14 09:00:00	1428.981128163724	0	1428.981128163724	0	0.0	737.018871836276	318.78286294031	0	620.5650444028195	0	
1066	2018-02-14 10:00:00	1155.0526133127264	0	1155.0526133127264	0	0.0	1010.9473866872736	257.6737870511124	0	500.15714976820277	0	
1067	2018-02-14 11:00:00	960.1419392841321	0	960.1419392841321	0	0.0	1205.8580607158679	214.19232920687566	0	414.48230166280257	0	
1068	2018-02-14 12:00:00	833.7133939682872	0	833.7133939682872	0	0.0	1332.2866060317128	224.47906341750002	0	503.7776016362744	0	
1069	2018-02-14 13:00:00	749.4276970910573	0	749.4276970910573	0	0.0	1416.5723029089427	201.78496442451734	0	453.9933549864832	0	
1070	2018-02-14 14:00:00	728.3562728717498	0	728.3562728717498	0	0.0	1437.6437271282502	196.1114396762717	0	441.5472933240353	0	
1071	2018-02-14 15:00:00	749.4276970910573	0	749.4276970910573	0	0.0	1416.5723029089427	201.78496442451734	0	453.9933549864832	0	
1072	2018-02-14 16:00:00	796.838401584499	0	796.838401584499	0	0.0	1369.161598415501	214.55039510807012	0	481.9969937269908	0	
1073	2018-02-14 17:00:00	990.3569383074524	0	990.3569383074523	0	0.0	1175.6430616925477	266.6556631675468	0	584.9648981350483	0	
1074	2018-02-14 18:00:00	862.5362556859664	0	862.5362556859664	0	0.0	1303.4637443140336	232.2396788162768	0	498.1303621907761	0	
1075	2018-02-14 19:00:00	915.2148162342351	0	915.2148162342351	0	0.0	1250.785183765765	246.423490686891	0	529.2455163468958	0	
1076	2018-02-14 20:00:00	962.625520727677	0	962.625520727677	0	0.0	1203.374479272323	259.1889213704437	0	557.2491550874033	0	
1077	2018-02-14 21:00:00	1004.7683691662919	0	1004.7683691662919	0	0.0	1161.231630833708	270.53597086693514	0	582.141278412299	0	
1078	2018-02-14 22:00:00	973.1612328373308	0	973.1612328373308	0	0.0	1192.8387671626692	262.02568374456666	0	563.4721859186274	0	
1079	2018-02-14 23:00:00	800.7141203336848	0	800.7141203336848	0	0.0	1365.2858796663152	215.59394043333566	0	472.95034317301764	0	
1080	2018-02-15 00:00:00	805.9819763885118	0	805.9819763885118	0	0.0	1360.0180236114882	179.80170405860062	0	354.2770745980067	0	
1081	2018-02-15 01:00:00	821.7855445529924	0	821.7855445529924	0	0.0	1344.2144554470076	183.32722766759275	0	361.22368390385	0	
1082	2018-02-15 02:00:00	842.8569687722999	0	842.8569687722999	0	0.0	1323.1430312277002	188.02792581291567	0	370.48582964497433	0	
1083	2018-02-15 03:00:00	853.3926808819537	0	853.3926808819538	0	0.0	1312.6073191180462	190.37827488557713	0	375.11690251553654	0	
1084	2018-02-15 04:00:00	848.1248248271268	0	848.1248248271268	0	0.0	1317.8751751728732	189.20310034924637	0	372.80136608025543	0	
1085	2018-02-15 05:00:00	832.3212566626462	0	832.3212566626462	0	0.0	1333.6787433373538	185.67757674025424	0	365.8547567744122	0	
1086	2018-02-15 06:00:00	941.5540965083694	0	941.5540965083694	0	0.0	1224.4459034916306	210.0456784085153	0	421.4263514736708	0	
1087	2018-02-15 07:00:00	931.0183843987156	0	931.0183843987156	0	0.0	1234.9816156012844	207.69532933585384	0	416.79527860310867	0	
1088	2018-02-15 08:00:00	1106.2497715136437	0	1106.2497715136437	0	0.0	1059.7502284863563	246.78665262945185	0	486.2626514090288	0	
1089	2018-02-15 09:00:00	944.3383711196516	0	944.3383711196516	0	0.0	1221.6616288803484	210.6668055978835	0	407.5356923569592	0	
1090	2018-02-15 10:00:00	886.3919545165559	0	886.3919545165559	0	0.0	1279.6080454834441	197.73988569824553	0	382.06479156886724	0	
1091	2018-02-15 11:00:00	902.1955226810364	0	902.1955226810364	0	0.0	1263.8044773189636	201.2654093072377	0	389.0114008747105	0	
1092	2018-02-15 12:00:00	923.2669469003439	0	923.2669469003439	0	0.0	1242.733053099656	248.5915435975441	0	556.6733637016777	0	
1093	2018-02-15 13:00:00	865.3205302972485	0	865.3205302972485	0	0.0	1300.6794697027515	232.98935053986855	0	522.4466941299463	0	
1094	2018-02-15 14:00:00	775.7669773651917	0	775.7669773651917	0	0.0	1390.2330226348083	208.87687035982447	0	469.550932064543	0	
1095	2018-02-15 15:00:00	659.8741441590003	0	659.8741441590003	0	0.0	1506.1258558409997	177.6724842444732	0	401.0975929210798	0	
1096	2018-02-15 16:00:00	591.392015446251	0	591.392015446251	0	0.0	1574.607984553749	159.23352881267476	0	360.6478925181244	0	
1097	2018-02-15 17:00:00	695.3569992371474	0	695.3569992371474	0	0.0	1470.6430007628526	187.22631669210728	0	410.7200348607785	0	
1098	2018-02-15 18:00:00	520.1256121222195	0	520.1256121222195	0	0.0	1645.8743878777805	140.0449016572846	0	295.88186017599884	0	
1099	2018-02-15 19:00:00	578.0720287253152	0	578.0720287253152	0	0.0	1587.9279712746848	155.64709471496025	0	330.1085297477305	0	
1100	2018-02-15 20:00:00	625.482733218757	0	625.482733218757	0	0.0	1540.517266781243	168.41252539851294	0	358.112168488238	0	
1101	2018-02-15 21:00:00	688.6970058766794	0	688.6970058766794	0	0.0	1477.3029941233206	185.43309964324996	0	395.4503534755815	0	
1102	2018-02-15 22:00:00	751.9112785346018	0	751.9112785346018	0	0.0	1414.088721465398	202.45367388798695	0	432.788538462925	0	
1103	2018-02-15 23:00:00	663.7498629081862	0	663.7498629081862	0	0.0	1502.250137091814	178.71602956973877	0	392.0509423671068	0	
1104	2018-02-16 00:00:00	705.8927113468011	0	705.8927113468011	0	0.0	1460.1072886531988	157.47338786831685	0	310.281882327666	0	
1105	2018-02-16 01:00:00	737.4998476757623	0	737.4998476757623	0	0.0	1428.5001523242377	164.5244350863012	0	324.17510093935255	0	
1106	2018-02-16 02:00:00	763.8391279498967	0	763.8391279498967	0	0.0	1402.1608720501033	170.4003077679548	0	335.752783115758	0	
1107	2018-02-16 03:00:00	784.9105521692043	0	784.9105521692043	0	0.0	1381.0894478307957	175.10100591327767	0	345.01492885688236	0	
1108	2018-02-16 04:00:00	832.3212566626462	0	832.3212566626462	0	0.0	1333.6787433373538	185.67757674025424	0	365.8547567744122	0	
1109	2018-02-16 05:00:00	874.4641051012612	0	874.4641051012611	0	0.0	1291.535894898739	195.0789730309	0	384.3790482566609	0	
1110	2018-02-16 06:00:00	999.5005131114651	0	999.5005131114651	0	0.0	1166.4994868885349	222.97259830815324	0	446.8972522617629	0	
1111	2018-02-16 07:00:00	999.5005131114651	0	999.5005131114651	0	0.0	1166.4994868885349	222.97259830815324	0	446.8972522617629	0	
1112	2018-02-16 08:00:00	1179.9997562812198	0	1179.9997562812198	0	0.0	986.0002437187802	263.2390961380819	0	518.680161502964	0	
1113	2018-02-16 09:00:00	1018.0883558872276	0	1018.0883558872276	0	0.0	1147.9116441127724	227.11924910651356	0	439.9532024508944	0	
1114	2018-02-16 10:00:00	923.2669469003439	0	923.2669469003439	0	0.0	1242.733053099656	205.96610745256055	0	398.2735466158348	0	
1115	2018-02-16 11:00:00	817.9098258038065	0	817.9098258038066	0	0.0	1348.0901741961934	182.46261672594613	0	351.96281791021306	0	
1116	2018-02-16 12:00:00	807.3741136941528	0	807.3741136941528	0	0.0	1358.6258863058472	217.38715748219295	0	488.2200245582146	0	
1117	2018-02-16 13:00:00	791.5705455296721	0	791.570545529672	0	0.0	1374.429454470328	213.13201392100865	0	478.8854783113788	0	
1118	2018-02-16 14:00:00	770.4991213103647	0	770.4991213103647	0	0.0	1395.5008786896353	207.458489172763	0	466.43941664893094	0	
1119	2018-02-16 15:00:00	817.9098258038065	0	817.9098258038066	0	0.0	1348.0901741961934	220.22391985631577	0	494.44305538943854	0	
1120	2018-02-16 16:00:00	849.5169621327677	0	849.5169621327677	0	0.0	1316.4830378672323	228.73420697868428	0	513.1121478831103	0	
1121	2018-02-16 17:00:00	990.3569383074524	0	990.3569383074523	0	0.0	1175.6430616925477	266.6556631675468	0	584.9648981350483	0	
1122	2018-02-16 18:00:00	830.929119357005	0	830.929119357005	0	0.0	1335.070880642995	223.7293916939083	0	479.46126969710434	0	
1123	2018-02-16 19:00:00	883.6076799052738	0	883.6076799052738	0	0.0	1282.392320094726	237.91320356452246	0	510.57642385322396	0	
1124	2018-02-16 20:00:00	936.2862404535425	0	936.2862404535425	0	0.0	1229.7137595464574	252.09701543513665	0	541.6915780093436	0	
1125	2018-02-16 21:00:00	946.8219525631964	0	946.8219525631964	0	0.0	1219.1780474368036	254.93377780925954	0	547.9146088405676	0	
1126	2018-02-16 22:00:00	962.625520727677	0	962.625520727677	0	0.0	1203.374479272323	259.1889213704437	0	557.2491550874033	0	
1127	2018-02-16 23:00:00	927.1426656495299	0	927.14266564953	0	0.0	1238.85733435047	249.63508892280976	0	547.6267131477048	0	
1128	2018-02-17 00:00:00	1048.3033549105478	0	1048.3033549105478	0	0.0	1117.6966450894522	233.8597327298138	0	460.7917506209368	0	
1129	2018-02-17 01:00:00	1106.2497715136437	0	1106.2497715136437	0	0.0	1059.7502284863563	246.78665262945185	0	486.2626514090288	0	
1130	2018-02-17 02:00:00	1132.5890517877779	0	1132.5890517877779	0	0.0	1033.4109482122221	252.66252531110538	0	497.8403335854343	0	
1131	2018-02-17 03:00:00	1158.9283320619122	0	1158.9283320619124	0	0.0	1007.0716679380876	258.53839799275903	0	509.4180157618397	0	
1132	2018-02-17 04:00:00	1190.5354683908736	0	1190.5354683908736	0	0.0	975.4645316091264	265.5894452107434	0	523.3112343735263	0	
1133	2018-02-17 05:00:00	1216.8747486650082	0	1216.8747486650082	0	0.0	949.1252513349918	271.465317892397	0	534.8889165499318	0	
1134	2018-02-17 06:00:00	1283.9647400721162	0	1283.964740072116	0	0.0	882.035259927884	286.4320232700122	0	571.9362197669417	0	
1135	2018-02-17 07:00:00	1189.1433310852326	0	1189.1433310852326	0	0.0	976.8566689147674	265.27888161605927	0	530.256563931882	0	
1136	2018-02-17 08:00:00	1110.1254902628293	0	1110.1254902628293	0	0.0	1055.8745097371707	247.6512635710984	0	495.5235174026657	0	
1137	2018-02-17 09:00:00	1025.8397933855995	0	1025.8397933855995	0	0.0	1140.1602066144005	228.84847098980688	0	458.47493443816836	0	
1138	2018-02-17 10:00:00	920.482672289062	0	920.4826722890621	0	0.0	1245.517327710938	205.3449802631924	0	412.1642057325465	0	
1139	2018-02-17 11:00:00	809.8576951376976	0	809.8576951376976	0	0.0	1356.1423048623024	180.66631500024727	0	363.53794059164363	0	
1140	2018-02-17 12:00:00	704.50057404116	0	704.50057404116	0	0.0	1461.49942595884	189.6882432044342	0	404.7848997224174	0	
1141	2018-02-17 13:00:00	614.9470211091033	0	614.9470211091032	0	0.0	1551.0529788908968	165.5757630243901	0	351.8891376570141	0	
1142	2018-02-17 14:00:00	567.5363166156612	0	567.5363166156612	0	0.0	1598.4636833843388	152.81033234083733	0	323.88549891650644	0	
1143	2018-02-17 15:00:00	583.339884780142	0	583.339884780142	0	0.0	1582.660115219858	157.0654759020216	0	333.2200451633423	0	
1144	2018-02-17 16:00:00	604.4113089994496	0	604.4113089994496	0	0.0	1561.5886910005504	162.73900065026731	0	345.6661068257902	0	
1145	2018-02-17 17:00:00	651.8220134928913	0	651.8220134928913	0	0.0	1514.1779865071087	175.50443133382004	0	373.6697455662978	0	
1146	2018-02-17 18:00:00	762.4469906442558	0	762.4469906442557	0	0.0	1403.5530093557443	205.29043626210986	0	439.011569294149	0	
1147	2018-02-17 19:00:00	852.0005435763126	0	852.0005435763126	0	0.0	1313.9994564236874	229.40291644215392	0	491.90733135955224	0	
1148	2018-02-17 20:00:00	904.6791041245813	0	904.6791041245813	0	0.0	1261.3208958754187	243.58672831276817	0	523.0224855156719	0	
1149	2018-02-17 21:00:00	952.0898086180232	0	952.0898086180232	0	0.0	1213.9101913819768	256.35215899632095	0	551.0261242561794	0	
1150	2018-02-17 22:00:00	1036.375505495253	0	1036.375505495253	0	0.0	1129.624494504747	279.04625798930357	0	600.8103709059708	0	
1151	2018-02-17 23:00:00	1032.4997867460675	0	1032.4997867460675	0	0.0	1133.5002132539325	278.0027126640381	0	609.8570214599439	0	
1152	2018-02-18 00:00:00	1169.464044171566	0	1169.464044171566	0	0.0	996.535955828434	260.8887470654205	0	514.0490886324019	0	
1153	2018-02-18 01:00:00	1259.0175971036228	0	1259.0175971036228	0	0.0	906.9824028963772	280.86671418304275	0	553.4132080321804	0	
1154	2018-02-18 02:00:00	1259.0175971036228	0	1259.0175971036228	0	0.0	906.9824028963772	280.86671418304275	0	553.4132080321804	0	
1155	2018-02-18 03:00:00	1190.5354683908736	0	1190.5354683908736	0	0.0	975.4645316091264	265.5894452107434	0	523.3112343735263	0	
1156	2018-02-18 04:00:00	1137.8569078426049	0	1137.8569078426049	0	0.0	1028.1430921573951	253.83769984743614	0	500.1558700207154	0	
1157	2018-02-18 05:00:00	1158.9283320619122	0	1158.9283320619124	0	0.0	1007.0716679380876	258.53839799275903	0	509.4180157618397	0	
1158	2018-02-18 06:00:00	1362.9825808945193	0	1362.9825808945193	0	0.0	803.0174191054807	304.05964131497313	0	606.669266296158	0	
1159	2018-02-18 07:00:00	1436.7325656620956	0	1436.7325656620956	0	0.0	729.2674343379044	320.51208482360323	0	639.0867763900933	0	
1160	2018-02-18 08:00:00	1373.5182930041733	0	1373.5182930041733	0	0.0	792.4817069958267	306.4099903876346	0	611.3003391667203	0	
1161	2018-02-18 09:00:00	1162.804050811098	0	1162.804050811098	0	0.0	1003.195949188902	259.4030089344056	0	518.6788817554766	0	
1162	2018-02-18 10:00:00	915.2148162342351	0	915.2148162342351	0	0.0	1250.785183765765	204.16980572686168	0	409.8486692972654	0	
1163	2018-02-18 11:00:00	804.5898390828706	0	804.5898390828706	0	0.0	1361.4101609171294	179.49114046391648	0	361.2224041563625	0	
