simulation_time	physical_time	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	WT_field_2.LVE.energy	WT_field_2.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
5564	2021-08-20 20:00:00	0	0	0	0	0	0	0	0	18291.26917419698	0.18	
5565	2021-08-20 21:00:00	0	0	0	0	0	0	0	0	17630.46427937942	0.2	
5566	2021-08-20 22:00:00	0	0	0	0	0	0	0	0	16632.43406166362	0.2	
5567	2021-08-20 23:00:00	0	0	0	0	0	0	0	0	11327.320323858481	0.2	
5568	2021-08-21 00:00:00	0	0	0	0	0	0	0	0	7815.292659155621	0.2	
5569	2021-08-21 01:00:00	0	0	0	0	0	0	0	0	8517.09278741944	0.2	
5570	2021-08-21 02:00:00	0	0	0	0	0	0	0	0	7938.7141859863395	0.2	
5571	2021-08-21 03:00:00	0	0	0	0	0	0	0	0	7681.257395923	0.2	
5572	2021-08-21 04:00:00	0	0	0	0	0	0	0	0	7461.7431162483	0.2	
5573	2021-08-21 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	7203.48326723214	0.18	
5574	2021-08-21 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	8795.091923965061	0.18	
5575	2021-08-21 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	11489.81504969888	0.18	
5576	2021-08-21 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	15642.8133873482	0.18	
5577	2021-08-21 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	13744.8169364692	0.2	
5578	2021-08-21 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	11561.371994624098	0.2	
5579	2021-08-21 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	10891.8484615182	0.2	
5580	2021-08-21 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	0	0	9320.68030003468	0.2	
5581	2021-08-21 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	0	0	10292.2049554136	0.2	
5582	2021-08-21 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	0	0	10040.419458479859	0.2	
5583	2021-08-21 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	0	0	9634.21344471162	0.2	
5584	2021-08-21 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	0	0	14898.632655934121	0.2	
5585	2021-08-21 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	13332.6558405235	0.18	
5586	2021-08-21 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	15971.92598924132	0.18	
5587	2021-08-21 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	16869.26591721646	0.18	
5588	2021-08-21 20:00:00	0	0	0	0	0	0	0	0	19038.072507530298	0.18	
5589	2021-08-21 21:00:00	0	0	0	0	0	0	0	0	19083.354279379422	0.2	
5590	2021-08-21 22:00:00	0	0	0	0	0	0	0	0	17377.894061663617	0.2	
5591	2021-08-21 23:00:00	0	0	0	0	0	0	0	0	13494.52365719182	0.2	
5592	2021-08-22 00:00:00	0	0	0	0	0	0	0	0	7815.292659155621	0.2	
5593	2021-08-22 01:00:00	0	0	0	0	0	0	0	0	8517.09278741944	0.2	
5594	2021-08-22 02:00:00	0	0	0	0	0	0	0	0	7938.7141859863395	0.2	
5595	2021-08-22 03:00:00	0	0	0	0	0	0	0	0	7681.257395923	0.2	
5596	2021-08-22 04:00:00	0	0	0	0	0	0	0	0	7461.7431162483	0.2	
5597	2021-08-22 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	7203.48326723214	0.18	
5598	2021-08-22 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	8795.091923965061	0.18	
5599	2021-08-22 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	11489.81504969888	0.18	
5600	2021-08-22 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	15642.8133873482	0.18	
5601	2021-08-22 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	13744.8169364692	0.2	
5602	2021-08-22 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	11561.371994624098	0.2	
5603	2021-08-22 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	10891.8484615182	0.2	
5604	2021-08-22 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-0.9702454359661176	0.06	-0.9702454359661176	0.06	9320.68030003468	0.2	
5605	2021-08-22 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-22.698256076059504	0.06	-22.698256076059504	0.06	10292.2049554136	0.2	
5606	2021-08-22 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-82.38080152988013	0.06	-82.38080152988013	0.06	10040.419458479859	0.2	
5607	2021-08-22 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-47.73751583542334	0.06	-47.73751583542334	0.06	9634.21344471162	0.2	
5608	2021-08-22 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-24.97748280167588	0.06	-24.97748280167588	0.06	14898.632655934121	0.2	
5609	2021-08-22 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-10.756610557886164	0.04	-10.756610557886164	0.04	13332.6558405235	0.18	
5610	2021-08-22 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-3.008131658016709	0.04	-3.008131658016709	0.04	15971.92598924132	0.18	
5611	2021-08-22 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	16869.26591721646	0.18	
5612	2021-08-22 20:00:00	0	0	0	0	0	0	0	0	19038.072507530298	0.18	
5613	2021-08-22 21:00:00	0	0	0	0	0	0	0	0	19083.354279379422	0.2	
5614	2021-08-22 22:00:00	0	0	0	0	0	0	0	0	17377.894061663617	0.2	
5615	2021-08-22 23:00:00	0	0	0	0	0	0	0	0	13494.52365719182	0.2	
5616	2021-08-23 00:00:00	0	0	0	0	0	0	0	0	7815.292659155621	0.2	
5617	2021-08-23 01:00:00	0	0	0	0	0	0	0	0	8517.09278741944	0.2	
5618	2021-08-23 02:00:00	0	0	0	0	0	0	0	0	7938.7141859863395	0.2	
5619	2021-08-23 03:00:00	0	0	0	0	0	0	0	0	7681.257395923	0.2	
5620	2021-08-23 04:00:00	0	0	0	0	0	0	0	0	7461.7431162483	0.2	
5621	2021-08-23 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	7203.48326723214	0.18	
5622	2021-08-23 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	8795.091923965061	0.18	
5623	2021-08-23 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	11489.81504969888	0.18	
5624	2021-08-23 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	15642.8133873482	0.18	
5625	2021-08-23 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	13744.8169364692	0.2	
5626	2021-08-23 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	11561.371994624098	0.2	
5627	2021-08-23 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	10891.8484615182	0.2	
5628	2021-08-23 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	0	0	9320.68030003468	0.2	
5629	2021-08-23 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	0	0	10292.2049554136	0.2	
5630	2021-08-23 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	0	0	10040.419458479859	0.2	
5631	2021-08-23 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	0	0	9634.21344471162	0.2	
5632	2021-08-23 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	0	0	14898.632655934121	0.2	
5633	2021-08-23 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	13332.6558405235	0.18	
5634	2021-08-23 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	15971.92598924132	0.18	
5635	2021-08-23 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	16869.26591721646	0.18	
5636	2021-08-23 20:00:00	0	0	0	0	0	0	0	0	19038.072507530298	0.18	
5637	2021-08-23 21:00:00	0	0	0	0	0	0	0	0	19083.354279379422	0.2	
5638	2021-08-23 22:00:00	0	0	0	0	0	0	0	0	17377.894061663617	0.2	
5639	2021-08-23 23:00:00	0	0	0	0	0	0	0	0	13494.52365719182	0.2	
5640	2021-08-24 00:00:00	0	0	0	0	0	0	0	0	7815.292659155621	0.2	
5641	2021-08-24 01:00:00	0	0	0	0	0	0	0	0	8517.09278741944	0.2	
5642	2021-08-24 02:00:00	0	0	0	0	0	0	0	0	7938.7141859863395	0.2	
5643	2021-08-24 03:00:00	0	0	0	0	0	0	0	0	7681.257395923	0.2	
5644	2021-08-24 04:00:00	0	0	0	0	0	0	0	0	7461.7431162483	0.2	
5645	2021-08-24 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	7203.48326723214	0.18	
5646	2021-08-24 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	8795.091923965061	0.18	
5647	2021-08-24 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	11489.81504969888	0.18	
5648	2021-08-24 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	15642.8133873482	0.18	
5649	2021-08-24 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	13744.8169364692	0.2	
5650	2021-08-24 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	11561.371994624098	0.2	
5651	2021-08-24 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	10891.8484615182	0.2	
5652	2021-08-24 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	0	0	9320.68030003468	0.2	
5653	2021-08-24 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	0	0	10292.2049554136	0.2	
5654	2021-08-24 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	0	0	10040.419458479859	0.2	
5655	2021-08-24 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	0	0	9634.21344471162	0.2	
5656	2021-08-24 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	0	0	14898.632655934121	0.2	
5657	2021-08-24 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	13332.6558405235	0.18	
5658	2021-08-24 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	15971.92598924132	0.18	
5659	2021-08-24 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	16869.26591721646	0.18	
5660	2021-08-24 20:00:00	0	0	0	0	0	0	0	0	19038.072507530298	0.18	
5661	2021-08-24 21:00:00	0	0	0	0	0	0	0	0	19083.354279379422	0.2	
5662	2021-08-24 22:00:00	0	0	0	0	0	0	0	0	17377.894061663617	0.2	
5663	2021-08-24 23:00:00	0	0	0	0	0	0	0	0	13494.52365719182	0.2	
5664	2021-08-25 00:00:00	0	0	0	0	0	0	0	0	7815.292659155621	0.2	
5665	2021-08-25 01:00:00	0	0	0	0	0	0	0	0	8517.09278741944	0.2	
5666	2021-08-25 02:00:00	0	0	0	0	0	0	0	0	7938.7141859863395	0.2	
5667	2021-08-25 03:00:00	0	0	0	0	0	0	0	0	7681.257395923	0.2	
5668	2021-08-25 04:00:00	0	0	0	0	0	0	0	0	7461.7431162483	0.2	
5669	2021-08-25 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	7203.48326723214	0.18	
5670	2021-08-25 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	8795.091923965061	0.18	
5671	2021-08-25 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-3.189089374246061	0.04	-3.189089374246061	0.04	11489.81504969888	0.18	
5672	2021-08-25 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-38.371352809976514	0.04	-38.371352809976514	0.04	15642.8133873482	0.18	
5673	2021-08-25 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-95.52145936264374	0.06	-95.52145936264374	0.06	13744.8169364692	0.2	
5674	2021-08-25 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-200.43188492667488	0.06	-200.43188492667488	0.06	11561.371994624098	0.2	
5675	2021-08-25 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-378.7713606748222	0.06	-378.7713606748222	0.06	10891.8484615182	0.2	
5676	2021-08-25 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-476.980348128515	0.06	-476.980348128515	0.06	9320.68030003468	0.2	
5677	2021-08-25 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-589.4768876658642	0.06	-589.4768876658642	0.06	10292.2049554136	0.2	
5678	2021-08-25 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-728.3983934518632	0.06	-728.3983934518632	0.06	10040.419458479859	0.2	
5679	2021-08-25 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-674.9650451764214	0.06	-674.9650451764214	0.06	9634.21344471162	0.2	
5680	2021-08-25 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-620.2426517697087	0.06	-620.2426517697087	0.06	14898.632655934121	0.2	
5681	2021-08-25 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-569.1205872087139	0.04	-569.1205872087139	0.04	13332.6558405235	0.18	
5682	2021-08-25 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-396.53756256521405	0.04	-396.53756256521405	0.04	15971.92598924132	0.18	
5683	2021-08-25 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	-265.9327927252603	0.04	-265.9327927252603	0.04	16869.26591721646	0.18	
5684	2021-08-25 20:00:00	0	0	0	0	-173.7615727428718	0.04	-173.7615727428718	0.04	19038.072507530298	0.18	
5685	2021-08-25 21:00:00	0	0	0	0	-150.06154310498587	0.06	-150.06154310498587	0.06	19083.354279379422	0.2	
5686	2021-08-25 22:00:00	0	0	0	0	-130.37774749101177	0.06	-130.37774749101177	0.06	17377.894061663617	0.2	
5687	2021-08-25 23:00:00	0	0	0	0	-112.7307218145924	0.06	-112.7307218145924	0.06	13494.52365719182	0.2	
5688	2021-08-26 00:00:00	0	0	0	0	-117.01385636540748	0.06	-117.01385636540748	0.06	8500.02599248896	0.2	
5689	2021-08-26 01:00:00	0	0	0	0	-122.90322225786505	0.06	-122.90322225786505	0.06	9143.94278741944	0.2	
5690	2021-08-26 02:00:00	0	0	0	0	-129.01718977491944	0.06	-129.01718977491944	0.06	8303.42751931968	0.2	
5691	2021-08-26 03:00:00	0	0	0	0	-103.42318105108633	0.06	-103.42318105108633	0.06	7875.61072925634	0.2	
5692	2021-08-26 04:00:00	0	0	0	0	-81.83099410740553	0.06	-81.83099410740553	0.06	6689.45644958162	0.2	
5693	2021-08-26 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	-63.786886276921635	0.04	-63.786886276921635	0.04	6688.563267232141	0.18	
5694	2021-08-26 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	-138.56637865250465	0.04	-138.56637865250465	0.04	7216.17859063174	0.18	
5695	2021-08-26 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-264.15445251694103	0.04	-264.15445251694103	0.04	8807.11171636554	0.18	
5696	2021-08-26 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-469.9589543837464	0.04	-469.9589543837464	0.04	12611.543387348202	0.18	
5697	2021-08-26 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-633.4720617962679	0.06	-633.4720617962679	0.06	13247.41026980254	0.2	
5698	2021-08-26 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-840.026506345472	0.06	-840.026506345472	0.06	13040.41866129076	0.2	
5699	2021-08-26 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-1097.917137916626	0.06	-1097.917137916626	0.06	11480.46179485154	0.2	
5700	2021-08-26 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-1211.455594805674	0.06	-1211.455594805674	0.06	12842.64696670134	0.2	
5701	2021-08-26 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-1324.5474830766093	0.06	-1324.5474830766093	0.06	12214.968288746939	0.2	
5702	2021-08-26 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-1446.0632625661813	0.06	-1446.0632625661813	0.06	12530.24279181318	0.2	
5703	2021-08-26 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-951.2113771728355	0.06	-951.2113771728355	0.06	9720.800111378281	0.2	
5704	2021-08-26 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-599.238894615756	0.06	-599.238894615756	0.06	10630.255989267462	0.2	
5705	2021-08-26 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-363.9620753260608	0.04	-363.9620753260608	0.04	14903.92917385684	0.18	
5706	2021-08-26 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-227.3757214859523	0.04	-227.3757214859523	0.04	13893.312655908	0.18	
5707	2021-08-26 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	-134.73262940827163	0.04	-134.73262940827163	0.04	16867.84258388312	0.18	
5708	2021-08-26 20:00:00	0	0	0	0	-74.1705594180845	0.04	-74.1705594180845	0.04	18291.26917419698	0.18	
5709	2021-08-26 21:00:00	0	0	0	0	-50.25463262600317	0.06	-50.25463262600317	0.06	17630.46427937942	0.2	
5710	2021-08-26 22:00:00	0	0	0	0	-32.95454780433265	0.06	-32.95454780433265	0.06	16632.43406166362	0.2	
5711	2021-08-26 23:00:00	0	0	0	0	-19.804261538241615	0.06	-19.804261538241615	0.06	11327.320323858481	0.2	
5712	2021-08-27 00:00:00	0	0	0	0	-4.6315217237812085	0.06	-4.6315217237812085	0.06	8500.02599248896	0.2	
5713	2021-08-27 01:00:00	0	0	0	0	0	0	0	0	9143.94278741944	0.2	
5714	2021-08-27 02:00:00	0	0	0	0	0	0	0	0	8303.42751931968	0.2	
5715	2021-08-27 03:00:00	0	0	0	0	0	0	0	0	7875.61072925634	0.2	
5716	2021-08-27 04:00:00	0	0	0	0	0	0	0	0	6689.45644958162	0.2	
5717	2021-08-27 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	6688.563267232141	0.18	
5718	2021-08-27 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	7216.17859063174	0.18	
5719	2021-08-27 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	8807.11171636554	0.18	
5720	2021-08-27 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	12611.543387348202	0.18	
5721	2021-08-27 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	13247.41026980254	0.2	
5722	2021-08-27 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	13040.41866129076	0.2	
5723	2021-08-27 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	11480.46179485154	0.2	
5724	2021-08-27 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-1.9251745099989757	0.06	-1.9251745099989757	0.06	12842.64696670134	0.2	
5725	2021-08-27 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-4.8014534004954985	0.06	-4.8014534004954985	0.06	12214.968288746939	0.2	
5726	2021-08-27 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-8.851829211311124	0.06	-8.851829211311124	0.06	12530.24279181318	0.2	
5727	2021-08-27 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-1.2277722240194335	0.06	-1.2277722240194335	0.06	9720.800111378281	0.2	
5728	2021-08-27 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	0	0	10630.255989267462	0.2	
5729	2021-08-27 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	14903.92917385684	0.18	
5730	2021-08-27 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	13893.312655908	0.18	
5731	2021-08-27 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	16867.84258388312	0.18	
5732	2021-08-27 20:00:00	0	0	0	0	0	0	0	0	18291.26917419698	0.18	
5733	2021-08-27 21:00:00	0	0	0	0	0	0	0	0	17630.46427937942	0.2	
5734	2021-08-27 22:00:00	0	0	0	0	0	0	0	0	16632.43406166362	0.2	
5735	2021-08-27 23:00:00	0	0	0	0	0	0	0	0	11327.320323858481	0.2	
5736	2021-08-28 00:00:00	0	0	0	0	0	0	0	0	7301.37932582228	0.2	
5737	2021-08-28 01:00:00	0	0	0	0	0	0	0	0	7766.87945408612	0.2	
5738	2021-08-28 02:00:00	0	0	0	0	0	0	0	0	7407.60751931968	0.2	
5739	2021-08-28 03:00:00	0	0	0	0	0	0	0	0	7162.517395923001	0.2	
5740	2021-08-28 04:00:00	0	0	0	0	0	0	0	0	6771.53644958162	0.2	
5741	2021-08-28 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	6342.393267232141	0.18	
5742	2021-08-28 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	7627.6985906317395	0.18	
5743	2021-08-28 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	12495.091716365541	0.18	
5744	2021-08-28 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-9.688216540662498	0.04	-9.688216540662498	0.04	11621.5333873482	0.18	
5745	2021-08-28 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-12.279639670004507	0.06	-12.279639670004507	0.06	8746.38026980254	0.2	
5746	2021-08-28 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-15.22024974752589	0.06	-15.22024974752589	0.06	9239.3519946241	0.2	
5747	2021-08-28 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-18.539754191967837	0.06	-18.539754191967837	0.06	8344.66179485154	0.2	
5748	2021-08-28 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-18.920157658216755	0.06	-18.920157658216755	0.06	9462.33696670134	0.2	
5749	2021-08-28 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-19.711595836141242	0.06	-19.711595836141242	0.06	8288.62162208028	0.2	
5750	2021-08-28 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-20.107584696264876	0.06	-20.107584696264876	0.06	10035.53279181318	0.2	
5751	2021-08-28 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-14.478097386166073	0.06	-14.478097386166073	0.06	8837.06011137828	0.2	
5752	2021-08-28 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-9.912349902758653	0.06	-9.912349902758653	0.06	11673.29265593412	0.2	
5753	2021-08-28 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-6.242815741949204	0.04	-6.242815741949204	0.04	13203.089173856839	0.18	
5754	2021-08-28 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	14202.472655908	0.18	
5755	2021-08-28 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	18005.34591721646	0.18	
5756	2021-08-28 20:00:00	0	0	0	0	0	0	0	0	18308.25917419698	0.18	
5757	2021-08-28 21:00:00	0	0	0	0	0	0	0	0	18600.22094604608	0.2	
5758	2021-08-28 22:00:00	0	0	0	0	0	0	0	0	16212.74739499696	0.2	
5759	2021-08-28 23:00:00	0	0	0	0	-0.7226504110242666	0.06	-0.7226504110242666	0.06	12187.06032385848	0.2	
5760	2021-08-29 00:00:00	0	0	0	0	-6.949273938750568	0.06	-6.949273938750568	0.06	7301.37932582228	0.2	
5761	2021-08-29 01:00:00	0	0	0	0	-17.833510960368827	0.06	-17.833510960368827	0.06	7766.87945408612	0.2	
5762	2021-08-29 02:00:00	0	0	0	0	-35.95179296769013	0.06	-35.95179296769013	0.06	7407.60751931968	0.2	
5763	2021-08-29 03:00:00	0	0	0	0	-8.400418307929144	0.06	-8.400418307929144	0.06	7162.517395923001	0.2	
5764	2021-08-29 04:00:00	0	0	0	0	0	0	0	0	6771.53644958162	0.2	
5765	2021-08-29 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	0	0	6342.393267232141	0.18	
5766	2021-08-29 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	0	0	7627.6985906317395	0.18	
5767	2021-08-29 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	0	0	12495.091716365541	0.18	
5768	2021-08-29 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	0	0	11621.5333873482	0.18	
5769	2021-08-29 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	0	0	8746.38026980254	0.2	
5770	2021-08-29 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	0	0	9239.3519946241	0.2	
5771	2021-08-29 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	0	0	8344.66179485154	0.2	
5772	2021-08-29 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	0	0	9462.33696670134	0.2	
5773	2021-08-29 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	0	0	8288.62162208028	0.2	
5774	2021-08-29 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-2.842335993083551	0.06	-2.842335993083551	0.06	10035.53279181318	0.2	
5775	2021-08-29 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-1.4973773737649256	0.06	-1.4973773737649256	0.06	8837.06011137828	0.2	
5776	2021-08-29 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-0.36130578673914937	0.06	-0.36130578673914937	0.06	11673.29265593412	0.2	
5777	2021-08-29 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	0	0	13203.089173856839	0.18	
5778	2021-08-29 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	0	0	14202.472655908	0.18	
5779	2021-08-29 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	0	0	18005.34591721646	0.18	
5780	2021-08-29 20:00:00	0	0	0	0	0	0	0	0	18308.25917419698	0.18	
5781	2021-08-29 21:00:00	0	0	0	0	0	0	0	0	18600.22094604608	0.2	
5782	2021-08-29 22:00:00	0	0	0	0	0	0	0	0	16212.74739499696	0.2	
5783	2021-08-29 23:00:00	0	0	0	0	0	0	0	0	12187.06032385848	0.2	
5784	2021-08-30 00:00:00	0	0	0	0	0	0	0	0	7301.37932582228	0.2	
5785	2021-08-30 01:00:00	0	0	0	0	0	0	0	0	7766.87945408612	0.2	
