simulation_time	physical_time	heat_pump.LVE.energy	heat_pump.LVE.money	heat_pump.LTH.energy	heat_pump.LTH.money	combined_heat_power.LPG.energy	combined_heat_power.LPG.money	combined_heat_power.LVE.energy	combined_heat_power.LVE.money	combined_heat_power.LTH.energy	combined_heat_power.LTH.money	flexible_loads.LVE.energy	flexible_loads.LVE.money	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	WT_field_2.LVE.energy	WT_field_2.LVE.money	Heat_storage.LTH.energy	Heat_storage.LTH.money	space_heating.LTH.energy	space_heating.LTH.money	
1089	2021-02-15 09:00:00	1850.0	0.2	-5968.312845856801	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2442.0270735742192	0.06	-2442.0270735742192	0.06	0	0	0	0	2.1762138684157675	0.08	22218.289763828783	0.08	
1090	2021-02-15 10:00:00	1850.0	0.2	-6124.847910642093	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3372.2091078242183	0.06	-3372.2091078242183	0.06	0	0	0	0	2.1698867894807146	0.08	18706.044387293146	0.08	
1091	2021-02-15 11:00:00	1850.0	0.2	-6392.4643385892805	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4000.6591131992186	0.06	-4000.6591131992186	0.06	0	0	0	0	2.1635597105456617	0.08	16770.72550634494	0.08	
1092	2021-02-15 12:00:00	1849.9999999999998	0.2	-6651.938165749458	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3957.76093441797	0.06	-3957.76093441797	0.06	0	0	0	0	2.1575339210807885	0.08	15265.47748782967	0.08	
1093	2021-02-15 13:00:00	1850.0	0.2	-6887.465031641829	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3900.583284761719	0.06	-3900.583284761719	0.06	0	0	0	0	2.1518094210248244	0.08	14405.335762963798	0.08	
1094	2021-02-15 14:00:00	1850.0	0.2	-7098.205750342029	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3326.9333667500005	0.06	-3326.9333667500005	0.06	0	0	0	0	2.146386210500312	0.08	13115.123175664994	0.08	
1095	2021-02-15 15:00:00	1850.0	0.2	-7327.145610988354	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2703.325584199219	0.06	-2703.325584199219	0.06	0	0	0	0	2.140661710505619	0.08	13043.444698592839	0.08	
1096	2021-02-15 16:00:00	1850.0	0.2	-7109.304919201346	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1644.3550506875006	0.06	-1644.3550506875006	0.06	0	0	0	0	2.146084921091403	0.08	14046.943377603018	0.08	
1097	2021-02-15 17:00:00	1850.0	0.18	-6899.855567867913	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-200.50273533671879	0.04	-200.50273533671879	0.04	0	0	0	0	2.1515081315546443	0.08	17489.548405606016	0.08	
1098	2021-02-15 18:00:00	1850.0	0.18	-6675.069154928074	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.156931342079157	0.08	17133.194148784754	0.08	
1099	2021-02-15 19:00:00	1850.0	0.18	-6452.107675603171	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.1617519736633097	0.08	18065.01435072278	0.08	
1100	2021-02-15 20:00:00	1850.0	0.18	-6267.35024305822	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.1665726052474623	0.08	18781.79912144434	0.08	
1101	2021-02-15 21:00:00	1850.0	0.2	-6083.660157746089	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.171393236831615	0.08	20287.04713995961	0.08	
1102	2021-02-15 22:00:00	1850.0	0.2	-6042.472404850086	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1728996841825152	0.08	21935.65211261919	0.08	
1103	2021-02-15 23:00:00	1850.0	0.2	-5998.967340456373	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.174707421064867	0.08	19496.545763626378	0.08	
1104	2021-02-16 00:00:00	1850.0	0.2	-5956.051048016972	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.176816447356128	0.08	19568.224240698535	0.08	
1105	2021-02-16 01:00:00	1850.0	0.2	-5913.134755577572	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1789254737086594	0.08	20356.687488492244	0.08	
1106	2021-02-16 02:00:00	1850.0	0.2	-5855.659036970533	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1813357894701	0.08	21790.25702993536	0.08	
1107	2021-02-16 03:00:00	1850.0	0.2	-5792.903314152102	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.183746105231541	0.08	22578.72027772908	0.08	
1108	2021-02-16 04:00:00	1850.0	0.2	-5769.369918095191	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1846499737033525	0.08	23438.86200259495	0.08	
1109	2021-02-16 05:00:00	1850.0	0.18	-5739.117666216498	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.1858551315840726	0.08	24370.682204532975	0.08	
1110	2021-02-16 06:00:00	1850.0	0.18	-5709.9654984483	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.187060289464793	0.08	27669.930278391657	0.08	
1111	2021-02-16 07:00:00	1850.0	0.18	-5800.747779504407	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-2.0169521968750006	0.04	-2.0169521968750006	0.04	0	0	0	0	2.183444815761361	0.08	26881.467030597945	0.08	
1112	2021-02-16 08:00:00	1850.0	0.18	-5894.74205881783	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1147.7808139554688	0.04	-1147.7808139554688	0.04	0	0	0	0	2.1798293421192	0.08	26592.714993769805	0.08	
1113	2021-02-16 09:00:00	1850.0	0.2	-5968.312845856801	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2442.0270735742192	0.06	-2442.0270735742192	0.06	0	0	0	0	2.1762138684157675	0.08	21644.86194725154	0.08	
1114	2021-02-16 10:00:00	1850.0	0.2	-6124.847910642093	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3372.2091078242183	0.06	-3372.2091078242183	0.06	0	0	0	0	2.1698867894807146	0.08	19637.864589231172	0.08	
1115	2021-02-16 11:00:00	1850.0	0.2	-6392.4643385892805	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4000.6591131992186	0.06	-4000.6591131992186	0.06	0	0	0	0	2.1635597105456617	0.08	17415.831799994347	0.08	
1116	2021-02-16 12:00:00	1849.9999999999998	0.2	-6651.938165749458	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3957.76093441797	0.06	-3957.76093441797	0.06	0	0	0	0	2.1575339210807885	0.08	15337.155964901824	0.08	
1117	2021-02-16 13:00:00	1850.0	0.2	-6887.465031641829	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3900.583284761719	0.06	-3900.583284761719	0.06	0	0	0	0	2.1518094210248244	0.08	13975.264900530865	0.08	
1118	2021-02-16 14:00:00	1850.0	0.2	-7098.205750342029	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3326.9333667500005	0.06	-3326.9333667500005	0.06	0	0	0	0	2.146386210500312	0.08	12685.05231323206	0.08	
1119	2021-02-16 15:00:00	1850.0	0.2	-7327.145610988354	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2703.325584199219	0.06	-2703.325584199219	0.06	0	0	0	0	2.140661710505619	0.08	12183.30297372697	0.08	
1120	2021-02-16 16:00:00	1850.0	0.2	-7109.304919201346	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1644.3550506875006	0.06	-1644.3550506875006	0.06	0	0	0	0	2.146084921091403	0.08	12254.981450799125	0.08	
1121	2021-02-16 17:00:00	1850.0	0.18	-6899.855567867913	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-200.50273533671879	0.04	-200.50273533671879	0.04	0	0	0	0	2.1515081315546443	0.08	15840.943432946435	0.08	
1122	2021-02-16 18:00:00	1850.0	0.18	-6675.069154928074	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.156931342079157	0.08	15341.23222198086	0.08	
1123	2021-02-16 19:00:00	1850.0	0.18	-6452.107675603171	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.1617519736633097	0.08	16201.373946846728	0.08	
1124	2021-02-16 20:00:00	1850.0	0.18	-6267.35024305822	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	0	0	0	0	2.1665726052474623	0.08	17276.551102929065	0.08	
1125	2021-02-16 21:00:00	1850.0	0.2	-6083.660157746089	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.171393236831615	0.08	18280.049781939248	0.08	
1126	2021-02-16 22:00:00	1850.0	0.2	-6042.472404850086	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1728996841825152	0.08	19570.26236923805	0.08	
1127	2021-02-16 23:00:00	1850.0	0.2	-5998.967340456373	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-1.4189999837955871	0.06	-1.4189999837955871	0.06	2.174707421064867	0.08	17776.26231389464	0.08	
1128	2021-02-17 00:00:00	1850.0	0.2	-5956.051048016972	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.176816447356128	0.08	19568.224240698535	0.08	
1129	2021-02-17 01:00:00	1850.0	0.2	-5913.134755577572	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1789254737086594	0.08	22005.292461151832	0.08	
1130	2021-02-17 02:00:00	1850.0	0.2	-5855.659036970533	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.1813357894701	0.08	23940.611342100037	0.08	
1131	2021-02-17 03:00:00	1850.0	0.2	-5792.903314152102	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	0	0	0	0	2.183746105231541	0.08	25445.85936061531	0.08	
1132	2021-02-17 04:00:00	1850.0	0.2	-5769.369918095191	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-0.4986374782890537	0.06	-0.4986374782890537	0.06	2.1846499737033525	0.08	26019.287177192557	0.08	
1133	2021-02-17 05:00:00	1850.0	0.18	-5739.117666216498	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-2.471914115590163	0.04	-2.471914115590163	0.04	2.1858551315840726	0.08	24657.396112821596	0.08	
1134	2021-02-17 06:00:00	1850.0	0.18	-5709.9654984483	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-13.741000140540615	0.04	-13.741000140540615	0.04	2.187060289464793	0.08	26308.039214020697	0.08	
1135	2021-02-17 07:00:00	1850.0	0.18	-5800.747779504407	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-2.0169521968750006	0.04	-2.0169521968750006	0.04	-35.39101175665108	0.04	-35.39101175665108	0.04	2.183444815761361	0.08	27239.859415958723	0.08	
1136	2021-02-17 08:00:00	1850.0	0.18	-5894.74205881783	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1147.7808139554688	0.04	-1147.7808139554688	0.04	-72.90014177153097	0.04	-72.90014177153097	0.04	2.1798293421192	0.08	28243.358094968906	0.08	
1137	2021-02-17 09:00:00	1850.0	0.2	-5968.312845856801	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2442.0270735742192	0.06	-2442.0270735742192	0.06	-75.96142408195963	0.06	-75.96142408195963	0.06	2.1762138684157675	0.08	25232.862057938357	0.08	
1138	2021-02-17 10:00:00	1850.0	0.2	-6124.847910642093	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3372.2091078242183	0.06	-3372.2091078242183	0.06	-79.09059002627791	0.06	-79.09059002627791	0.06	2.1698867894807146	0.08	20717.118002392548	0.08	
1139	2021-02-17 11:00:00	1850.0	0.2	-6392.4643385892805	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-4000.6591131992186	0.06	-4000.6591131992186	0.06	-82.31298627778857	0.06	-82.31298627778857	0.06	2.1635597105456617	0.08	17706.621965362	0.08	
1140	2021-02-17 12:00:00	1849.9999999999998	0.2	-6651.938165749458	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3957.76093441797	0.06	-3957.76093441797	0.06	-85.63368268595553	0.06	-85.63368268595553	0.06	2.1575339210807885	0.08	16129.695469774575	0.08	
1141	2021-02-17 13:00:00	1850.0	0.2	-6887.465031641829	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3900.583284761719	0.06	-3900.583284761719	0.06	-89.0550990470268	0.06	-89.0550990470268	0.06	2.1518094210248244	0.08	15699.624607341642	0.08	
1142	2021-02-17 14:00:00	1850.0	0.2	-7098.205750342029	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-3326.9333667500005	0.06	-3326.9333667500005	0.06	-92.57970709686214	0.06	-92.57970709686214	0.06	2.146386210500312	0.08	15341.23222198086	0.08	
1143	2021-02-17 15:00:00	1850.0	0.2	-7327.145610988354	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-2703.325584199219	0.06	-2703.325584199219	0.06	-70.56356330405383	0.06	-70.56356330405383	0.06	2.140661710505619	0.08	16416.409378063196	0.08	
1144	2021-02-17 16:00:00	1850.0	0.2	-7109.304919201346	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	-1644.3550506875006	0.06	-1644.3550506875006	0.06	-52.73109475619301	0.06	-52.73109475619301	0.06	2.146084921091403	0.08	16846.48024049613	0.08	
1145	2021-02-17 17:00:00	1850.0	0.18	-6899.855567867913	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-200.50273533671879	0.04	-200.50273533671879	0.04	-38.373063520397594	0.04	-38.373063520397594	0.04	2.1515081315546443	0.08	17133.194148784754	0.08	
1146	2021-02-17 18:00:00	1850.0	0.18	-6675.069154928074	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-36.505615222474795	0.04	-36.505615222474795	0.04	2.156931342079157	0.08	18996.834552660803	0.08	
1147	2021-02-17 19:00:00	1850.0	0.18	-6452.107675603171	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-34.10320283734093	0.04	-34.10320283734093	0.04	2.1617519736633097	0.08	20932.15343360901	0.08	
1148	2021-02-17 20:00:00	1850.0	0.18	-6267.35024305822	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-31.80987282557458	0.04	-31.80987282557458	0.04	2.1665726052474623	0.08	22795.793837485064	0.08	
1149	2021-02-17 21:00:00	1850.0	0.2	-6083.660157746089	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-25.519677527064275	0.06	-25.519677527064275	0.06	2.171393236831615	0.08	24014.32794771171	0.08	
1150	2021-02-17 22:00:00	1850.0	0.2	-6042.472404850086	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-20.090773169804645	0.06	-20.090773169804645	0.06	2.1728996841825152	0.08	25304.540535010517	0.08	
1151	2021-02-17 23:00:00	1850.0	0.2	-5998.967340456373	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-15.446202164916047	0.06	-15.446202164916047	0.06	2.174707421064867	0.08	23008.791140162015	0.08	
1152	2021-02-18 00:00:00	1850.0	0.2	-5956.051048016972	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-13.066955004823356	0.06	-13.066955004823356	0.06	2.176816447356128	0.08	23725.575910883574	0.08	
1153	2021-02-18 01:00:00	1850.0	0.2	-5913.134755577572	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-10.618585636411346	0.06	-10.618585636411346	0.06	2.1789254737086594	0.08	23940.611342100037	0.08	
1154	2021-02-18 02:00:00	1850.0	0.2	-5855.659036970533	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-8.43897681972558	0.06	-8.43897681972558	0.06	2.1813357894701	0.08	23152.14809430632	0.08	
1155	2021-02-18 03:00:00	1850.0	0.2	-5792.903314152102	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-5.002907478839803	0.06	-5.002907478839803	0.06	2.183746105231541	0.08	22220.3278923683	0.08	
1156	2021-02-18 04:00:00	1850.0	0.2	-5769.369918095191	0.05	14600.0	0.16	-4964.0	0.06	-9034.479999999998	0.05	1500	0.2	0	0	0	0	-2.3131442668040707	0.06	-2.3131442668040707	0.06	2.1846499737033525	0.08	21360.18616750243	0.08	
1157	2021-02-18 05:00:00	1850.0	0.18	-5739.117666216498	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-0.1404145205068469	0.04	-0.1404145205068469	0.04	2.1858551315840726	0.08	21073.472259213806	0.08	
1158	2021-02-18 06:00:00	1850.0	0.18	-5709.9654984483	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	0	0	0	0	-2.3138030648042336	0.04	-2.3138030648042336	0.04	2.187060289464793	0.08	23799.29251649524	0.08	
1159	2021-02-18 07:00:00	1850.0	0.18	-5800.747779504407	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-2.0169521968750006	0.04	-2.0169521968750006	0.04	-5.207333980044096	0.04	-5.207333980044096	0.04	2.183444815761361	0.08	23369.221654062312	0.08	
1160	2021-02-18 08:00:00	1850.0	0.18	-5894.74205881783	0.05	14600.0	0.16	-4964.0	0.04	-9034.479999999998	0.05	1500	0.18	-1147.7808139554688	0.04	-1147.7808139554688	0.04	-8.696236429582736	0.04	-8.696236429582736	0.04	2.1798293421192	0.08	23655.935562350933	0.08	
