simulation_time	physical_time	old_house.energy	old_house.money	new_house.energy	new_house.money	office.energy	office.money	incinerator.energy	incinerator.money	fast_gas_boiler.energy	fast_gas_boiler.money	
2047	2018-03-27 07:00:00	361.1900815416551	0.5	197.30587423725586	0.5	662.2545116352828	0.4	-657.1537603900969	0.2	-563.5967070240968	0.25	
2048	2018-03-27 08:00:00	299.19476903823664	0.5	163.4399405995179	0.5	706.8293345338114	0.4	-629.545279549421	0.2	-539.918764622145	0.25	
2049	2018-03-27 09:00:00	146.90193614940446	0.5	80.24753840246599	0.5	538.0817907036673	0.4	-411.9388990249109	0.2	-353.29236623062684	0.25	
2050	2018-03-27 10:00:00	83.55889946112916	0.5	45.64538881608157	0.5	388.43774240146394	0.4	-278.6567902914749	0.2	-238.98524038719975	0.25	
2051	2018-03-27 11:00:00	52.561243209419935	0.5	28.712421997212594	0.5	315.20767621102397	0.4	-213.43363069851685	0.2	-183.04771071913967	0.25	
2052	2018-03-27 12:00:00	59.299864133704546	0.5	32.39350174044498	0.5	331.12725581764136	0.65	-227.61257843611642	0.2	-195.20804325567445	0.35	
2053	2018-03-27 13:00:00	48.51807065484921	0.5	26.503774151273184	0.5	305.65592844705367	0.65	-204.92626205595718	0.2	-175.75151119721886	0.35	
2054	2018-03-27 14:00:00	30.997656251709216	0.5	16.932966818868977	0.5	264.2650214698485	0.65	-168.06099793819828	0.2	-144.13464660222837	0.35	
2055	2018-03-27 15:00:00	91.6452445702707	0.5	50.06268450796045	0.5	407.5412379294048	0.65	-295.67152757659437	0.2	-253.5776394310415	0.35	
2056	2018-03-27 16:00:00	144.20648777969063	0.5	78.77510650517304	0.5	531.7139588610203	0.65	-406.267319929871	0.2	-348.42823321601287	0.35	
2057	2018-03-27 17:00:00	235.85173234996134	0.5	128.83779101313348	0.5	557.1852862316082	0.65	-496.2631708159851	0.2	-425.6116387787179	0.35	
2058	2018-03-27 18:00:00	249.32897419853057	0.5	136.19995049959826	0.5	397.9894901654344	0.65	-421.783227945944	0.2	-361.7351869176192	0.35	
2059	2018-03-27 19:00:00	252.0244225682444	0.5	137.6723823968912	0.5	404.3573220080813	0.65	-427.4548070409838	0.2	-366.59931993223313	0.35	
2060	2018-03-27 20:00:00	264.1539402319567	0.5	144.2983259347095	0.5	433.0125652999927	0.65	-452.9769129686631	0.2	-388.4879184979958	0.35	
2061	2018-03-27 21:00:00	287.0652513745244	0.5	156.8139970616996	0.5	487.1391359624917	0.65	-501.1853352765016	0.2	-429.83304912221405	0.35	
2062	2018-03-27 22:00:00	300.54249322309363	0.5	164.17615654816439	0.5	518.9782951757264	0.65	-529.5432307517008	0.2	-454.15371419528367	0.35	
2063	2018-03-27 23:00:00	225.06993887110596	0.5	122.94806342396167	0.5	531.7139588610203	0.65	-473.5768544358257	0.2	-406.15510672026215	0.35	
2064	2018-03-28 00:00:00	226.4176630559629	0.5	123.68427937260816	0.5	534.8978747823438	0.4	-476.4126439833457	0.2	-408.5871732275692	0.25	
2065	2018-03-28 01:00:00	233.1562839802475	0.5	127.36535911584053	0.5	550.8174543889612	0.4	-490.59159172094525	0.2	-420.74750576410395	0.25	
2066	2018-03-28 02:00:00	242.59035327424596	0.5	132.51887075636589	0.5	573.1048658382256	0.4	-510.44211855358463	0.2	-437.7719713152527	0.25	
2067	2018-03-28 03:00:00	238.54718071967517	0.5	130.31022291042643	0.5	563.553118074255	0.4	-501.9347499110248	0.2	-430.4757717933317	0.25	
2068	2018-03-28 04:00:00	230.46083561053368	0.5	125.8929272185476	0.5	544.4496225463143	0.4	-484.92001262590554	0.2	-415.88337274949015	0.25	
2069	2018-03-28 05:00:00	245.2858016439598	0.5	133.99130265365883	0.5	579.4726976808724	0.4	-516.1136976486245	0.2	-442.6361043298666	0.25	
2070	2018-03-28 06:00:00	353.10373643251353	0.5	192.888578545377	0.5	643.151016107342	0.4	-640.1390231049775	0.2	-549.0043079802551	0.25	
2071	2018-03-28 07:00:00	327.49697692023204	0.5	178.90047552109394	0.5	582.656613602196	0.4	-586.2590217020991	0.2	-502.79504434142285	0.25	
2072	2018-03-28 08:00:00	266.84938860167057	0.5	145.77075783200246	0.5	630.415352422048	0.4	-561.4863304089431	0.2	-481.5491684467779	0.25	
2073	2018-03-28 09:00:00	138.81559104026297	0.5	75.83024271058714	0.5	518.9782951757264	0.4	-394.9241617397914	0.2	-338.6999671867851	0.25	
2074	2018-03-28 10:00:00	94.34069293998454	0.5	51.5351164052534	0.5	413.9090697720518	0.4	-301.3431066716343	0.2	-258.4417724456555	0.25	
2075	2018-03-28 11:00:00	55.25669157913382	0.5	30.184853894505572	0.5	321.57550805367106	0.4	-219.10520979355678	0.2	-187.91184373375367	0.25	
2076	2018-03-28 12:00:00	25.6067595122815	0.5	13.988103024283054	0.5	251.5293577845545	0.65	-156.71783974811856	0.2	-134.40638057300046	0.35	
2077	2018-03-28 13:00:00	22.911311142567662	0.5	12.515671126990105	0.5	245.16152594190757	0.65	-151.04626065307875	0.2	-129.54224755838658	0.35	
2078	2018-03-28 14:00:00	28.30220788199538	0.5	15.460534921576029	0.5	257.89718962720156	0.65	-162.3894188431585	0.2	-139.2705135876145	0.35	
2079	2018-03-28 15:00:00	18.86813858799689	0.5	10.307023281050668	0.5	235.6097781779371	0.65	-142.538892010519	0.2	-122.2460480364657	0.35	
2080	2018-03-28 16:00:00	21.563586957710772	0.5	11.779455178343644	0.5	241.97761002058417	0.65	-148.21047110555892	0.2	-127.11018105107968	0.35	
2081	2018-03-28 17:00:00	109.1656589734107	0.5	59.633491840364655	0.5	257.89718962720156	0.65	-229.69895334911314	0.2	-196.99738709186377	0.35	
2082	2018-03-28 18:00:00	118.59972826740915	0.5	64.78700348089	0.5	89.14964579705733	0.65	-146.7116418365123	0.2	-125.82473570884417	0.35	
2083	2018-03-28 19:00:00	138.81559104026297	0.5	75.83024271058714	0.5	136.90838461690944	0.65	-189.24848504931097	0.2	-162.30573331844852	0.35	
2084	2018-03-28 20:00:00	163.07462636768759	0.5	89.08212978622373	0.5	194.21887120073202	0.65	-240.29269690466953	0.2	-206.08293044997387	0.35	
2085	2018-03-28 21:00:00	179.24731658597062	0.5	97.91672116998146	0.5	232.4258622566137	0.65	-274.3221714749085	0.2	-235.26772853765735	0.35	
2086	2018-03-28 22:00:00	191.3768342496829	0.5	104.54266470779974	0.5	261.08110554852493	0.65	-299.8442774025876	0.2	-257.1563271034199	0.35	
2087	2018-03-28 23:00:00	129.38152174626453	0.5	70.6767310700618	0.5	305.65592844705367	0.65	-272.23579656191185	0.2	-233.47838470146814	0.35	
2088	2018-03-29 00:00:00	156.33600544340297	0.5	85.40105004299136	0.5	369.33424687352317	0.4	-328.95158751231014	0.2	-282.1197148476073	0.25	
2089	2018-03-29 01:00:00	200.81090354368138	0.5	109.69617634832508	0.5	474.4034722771978	0.4	-422.53264258046727	0.2	-362.37790958873694	0.25	
2090	2018-03-29 02:00:00	235.85173234996134	0.5	128.83779101313348	0.5	557.1852862316082	0.4	-496.2631708159851	0.2	-425.6116387787179	0.25	
2091	2018-03-29 03:00:00	249.32897419853057	0.5	136.19995049959826	0.5	589.0244454448429	0.4	-524.6210662911842	0.2	-449.9323038517875	0.25	
2092	2018-03-29 04:00:00	268.19711278652744	0.5	146.50697378064893	0.5	633.5992683433715	0.4	-564.322119956463	0.2	-483.98123495408487	0.25	
2093	2018-03-29 05:00:00	281.6743546350967	0.5	153.8691332671137	0.5	665.4384275566063	0.4	-592.6800154316622	0.2	-508.3019000271546	0.25	
2094	2018-03-29 06:00:00	365.2332540962259	0.5	199.5145220831953	0.5	671.8062593992533	0.4	-665.6611290326567	0.2	-570.8929065460178	0.25	
2095	2018-03-29 07:00:00	332.8878736596597	0.5	181.84533931567984	0.5	595.3922772874898	0.4	-597.6021798921787	0.2	-512.5233103706507	0.25	
2096	2018-03-29 08:00:00	257.4153193076721	0.5	140.61724619147714	0.5	608.1279409727838	0.4	-541.6358035763037	0.2	-464.52470289562933	0.25	
2097	2018-03-29 09:00:00	103.77476223398298	0.5	56.68862804577873	0.5	436.19648122131605	0.4	-321.19363350427363	0.2	-275.4662379968041	0.25	
2098	2018-03-29 10:00:00	52.561243209419935	0.5	28.712421997212594	0.5	315.20767621102397	0.4	-213.43363069851685	0.2	-183.04771071913967	0.25	
2099	2018-03-29 11:00:00	14.824966033426161	0.5	8.098375435111258	0.5	226.05803041396678	0.4	-134.03152336795932	0.2	-114.94984851454487	0.25	
2100	2018-03-29 12:00:00	0	0	0	0	159.19579606617376	0.65	-85.69819862103353	0.2	-73.49759744514024	0.35	
2101	2018-03-29 13:00:00	0	0	0	0	136.90838461690944	0.65	-73.70045081408882	0.2	-63.20793380282061	0.35	
2102	2018-03-29 14:00:00	0	0	0	0	114.62097316764515	0.65	-61.70270300714416	0.2	-52.91827016050099	0.35	
2103	2018-03-29 15:00:00	0	0	0	0	114.62097316764515	0.65	-61.70270300714416	0.2	-52.91827016050099	0.35	
2104	2018-03-29 16:00:00	0	0	0	0	136.90838461690944	0.65	-73.70045081408882	0.2	-63.20793380282061	0.35	
2105	2018-03-29 17:00:00	53.90896739427688	0.5	29.448637945859083	0.5	127.356636852939	0.65	-113.43158190079659	0.2	-97.28266029227838	0.35	
2106	2018-03-29 18:00:00	60.64758831856149	0.5	33.12971768909147	0.5	0	0	-50.48215087946599	0.2	-43.295155128186956	0.35	
2107	2018-03-29 19:00:00	101.07931386426915	0.5	55.21619614848578	0.5	47.75873881985213	0.65	-109.84637771875339	0.2	-94.20787111385367	0.35	
2108	2018-03-29 20:00:00	146.90193614940446	0.5	80.24753840246599	0.5	156.01188014485024	0.65	-206.26322233443045	0.2	-176.89813236229026	0.35	
2109	2018-03-29 21:00:00	177.8995924011137	0.5	97.18050522133497	0.5	229.24194633529018	0.65	-271.4863819273885	0.2	-232.83566203035036	0.35	
2110	2018-03-29 22:00:00	208.8972486528229	0.5	114.11347204020394	0.5	302.4720125257301	0.65	-336.70954152034653	0.2	-288.7731916984104	0.35	
2111	2018-03-29 23:00:00	148.24966033426142	0.5	80.98375435111248	0.5	350.23075134558223	0.65	-311.93685022719063	0.2	-267.52731580376553	0.35	
2112	2018-03-30 00:00:00	169.81324729197217	0.5	92.76320952945612	0.5	401.1734060867579	0.4	-357.3094829875093	0.2	-306.4403799206769	0.25	
2113	2018-03-30 01:00:00	190.029110064826	0.5	103.80644875915327	0.5	448.93214490661	0.4	-399.84632620030806	0.2	-342.92137753028135	0.25	
2114	2018-03-30 02:00:00	198.11545517396752	0.5	108.22374445103213	0.5	468.0356404345508	0.4	-416.86106348542745	0.2	-357.513776574123	0.25	
2115	2018-03-30 03:00:00	215.6358695771075	0.5	117.79455178343633	0.5	509.426547411756	0.4	-453.72632760318635	0.2	-389.1306411691135	0.25	
2116	2018-03-30 04:00:00	211.59269702253673	0.5	115.5859039374969	0.5	499.87479964778555	0.4	-445.2189589606266	0.2	-381.8344416471926	0.25	
2117	2018-03-30 05:00:00	218.33131794682134	0.5	119.26698368072928	0.5	515.794379254403	0.4	-459.3979066982262	0.2	-393.9947741837275	0.25	
2118	2018-03-30 06:00:00	308.6288383322351	0.5	168.59345224004323	0.5	538.0817907036673	0.4	-546.5579680368202	0.2	-468.7461132391254	0.25	
2119	2018-03-30 07:00:00	262.8062160470998	0.5	143.56210998606304	0.5	429.8286493786691	0.4	-450.14112342114316	0.2	-386.05585199068884	0.25	
2120	2018-03-30 08:00:00	207.54952446796597	0.5	113.37725609155746	0.5	490.32305188381514	0.4	-436.7115903180669	0.2	-374.5382421252718	0.25	
2121	2018-03-30 09:00:00	68.73393342770304	0.5	37.54701338097034	0.5	353.4146672669058	0.4	-247.46310526875592	0.2	-212.23250880682326	0.25	
2122	2018-03-30 10:00:00	10.781793478855386	0.5	5.889727589171822	0.5	216.50628264999634	0.4	-125.52415472539955	0.2	-107.65364899262397	0.25	
2123	2018-03-30 11:00:00	0	0	0	0	114.62097316764515	0.4	-61.70270300714416	0.2	-52.91827016050099	0.25	
2124	2018-03-30 12:00:00	0	0	0	0	44.57482289852861	0.65	-23.995495613889364	0.2	-20.57932728463925	0.35	
2125	2018-03-30 13:00:00	0	0	0	0	22.287411449264415	0.65	-11.99774780694474	0.2	-10.289663642319674	0.35	
2126	2018-03-30 14:00:00	0	0	0	0	35.02307513455827	0.65	-18.8536036966274	0.2	-16.169471437930873	0.35	
2127	2018-03-30 15:00:00	0	0	0	0	19.103495527940897	0.65	-10.283783834524046	0.2	-8.81971169341685	0.35	
2128	2018-03-30 16:00:00	0	0	0	0	15.919579606617376	0.65	-8.569819862103353	0.2	-7.349759744514024	0.35	
2129	2018-03-30 17:00:00	36.38855299113693	0.5	19.8778306134549	0.5	85.96572987573391	0.65	-76.56631778303777	0.2	-65.66579569728798	0.35	
2130	2018-03-30 18:00:00	74.12483016713071	0.5	40.49187717555624	0.5	0	0	-61.700406630458446	0.2	-52.91630071222851	0.35	
2131	2018-03-30 19:00:00	123.99062500683681	0.5	67.73186727547589	0.5	101.88530948235118	0.65	-158.05480002659192	0.2	-135.55300173807197	0.35	
2132	2018-03-30 20:00:00	167.11779892225832	0.5	91.29077763216314	0.5	203.77061896470235	0.65	-248.80006554722917	0.2	-213.37912997189466	0.35	
2133	2018-03-30 21:00:00	179.24731658597062	0.5	97.91672116998146	0.5	232.4258622566137	0.65	-274.3221714749085	0.2	-235.26772853765735	0.35	
2134	2018-03-30 22:00:00	203.50635191339524	0.5	111.16860824561805	0.5	289.7363488404363	0.65	-325.36638333026696	0.2	-279.04492566918265	0.35	
2135	2018-03-30 23:00:00	145.5542119645476	0.5	79.51132245381953	0.5	343.8629195029353	0.65	-306.2652711321508	0.2	-262.6631827891516	0.35	
2136	2018-03-31 00:00:00	154.98828125854604	0.5	84.66483409434487	0.5	366.1503309521996	0.4	-326.1157979647902	0.2	-279.68764834030037	0.25	
2137	2018-03-31 01:00:00	179.24731658597062	0.5	97.91672116998146	0.5	423.4608175360222	0.4	-377.1600098201487	0.2	-323.46484547182564	0.25	
2138	2018-03-31 02:00:00	183.2904891405414	0.5	100.1253690159209	0.5	433.0125652999927	0.4	-385.6673784627085	0.2	-330.7610449937465	0.25	
2139	2018-03-31 03:00:00	172.50869566168603	0.5	94.23564142674907	0.5	407.5412379294048	0.4	-362.98106208254904	0.2	-311.30451293529075	0.25	
2140	2018-03-31 04:00:00	185.98593751025524	0.5	101.59780091321385	0.5	439.3803971426396	0.4	-391.33895755774824	0.2	-335.62517800836036	0.25	
2141	2018-03-31 05:00:00	218.33131794682134	0.5	119.26698368072928	0.5	515.794379254403	0.4	-459.3979066982262	0.2	-393.9947741837275	0.25	
2142	2018-03-31 06:00:00	323.45380436566126	0.5	176.6918276751545	0.5	573.1048658382256	0.4	-577.7516530595393	0.2	-495.49884481950204	0.25	
2143	2018-03-31 07:00:00	299.19476903823664	0.5	163.4399405995179	0.5	515.794379254403	0.4	-526.7074412041809	0.2	-451.7216476879767	0.25	
2144	2018-03-31 08:00:00	242.59035327424596	0.5	132.51887075636589	0.5	382.069910558817	0.4	-407.60428020834445	0.2	-349.57485438108444	0.25	
2145	2018-03-31 09:00:00	196.76773098911062	0.5	107.48752850238566	0.5	273.8167692338189	0.4	-311.1874355926674	0.2	-266.88459313264786	0.25	
2146	2018-03-31 10:00:00	184.6382133253983	0.5	100.86158496456736	0.5	245.16152594190757	0.4	-285.66532966498806	0.2	-244.99599456688514	0.25	
2147	2018-03-31 11:00:00	180.59504077082752	0.5	98.65293711862792	0.5	235.6097781779371	0.4	-277.1579610224283	0.2	-237.69979504496425	0.25	
2148	2018-03-31 12:00:00	153.64055707368908	0.5	83.92861814569838	0.5	171.9314597514676	0.65	-220.44217007203002	0.2	-189.05846489882506	0.35	
2149	2018-03-31 13:00:00	149.59738451911835	0.5	81.71997029975897	0.5	162.37971198749727	0.65	-211.93480142947038	0.2	-181.76226537690425	0.35	
2150	2018-03-31 14:00:00	161.72690218283063	0.5	88.34591383757726	0.5	191.0349552794085	0.65	-237.4569073571495	0.2	-203.65086394266683	0.35	
2151	2018-03-31 15:00:00	176.5518682162568	0.5	96.44428927268851	0.5	226.05803041396678	0.65	-268.6505923798686	0.2	-230.40359552304344	0.35	
2152	2018-03-31 16:00:00	185.98593751025524	0.5	101.59780091321385	0.5	248.3454418632311	0.65	-288.501119212508	0.2	-247.4280610741921	0.35	
2153	2018-03-31 17:00:00	202.1586277285383	0.5	110.43239229697156	0.5	286.5524329191128	0.65	-322.53059378274696	0.2	-276.61285916187563	0.35	
2154	2018-03-31 18:00:00	221.02676631653517	0.5	120.73941557802223	0.5	331.12725581764136	0.65	-362.23164744802574	0.2	-310.661790264173	0.35	
2155	2018-03-31 19:00:00	226.4176630559629	0.5	123.68427937260816	0.5	343.8629195029353	0.65	-373.5748056381055	0.2	-320.39005629340096	0.35	
2156	2018-03-31 20:00:00	234.5040081651044	0.5	128.101575064487	0.5	362.96641503087614	0.65	-390.58954292322494	0.2	-334.98245533724264	0.35	
2157	2018-03-31 21:00:00	239.89490490453213	0.5	131.04643885907294	0.5	375.7020787161701	0.65	-401.93270111330463	0.2	-344.7107213664705	0.35	
2158	2018-03-31 22:00:00	254.71987093795823	0.5	139.14481429418416	0.5	410.72515385072825	0.65	-433.1263861360236	0.2	-371.46345294684704	0.35	
2159	2018-03-31 23:00:00	187.33366169511214	0.5	102.3340168618603	0.5	442.56431306396297	0.65	-394.174747105268	0.2	-338.05724451566726	0.35	
2160	2018-04-01 00:00:00	190.029110064826	0.5	103.80644875915327	0.5	448.93214490661	0.4	-399.84632620030806	0.2	-342.92137753028135	0.25	
2161	2018-04-01 01:00:00	183.2904891405414	0.5	100.1253690159209	0.5	433.0125652999927	0.4	-385.6673784627085	0.2	-330.7610449937465	0.25	
2162	2018-04-01 02:00:00	177.8995924011137	0.5	97.18050522133497	0.5	420.2769016146987	0.4	-374.32422027262874	0.2	-321.0327789645186	0.25	
2163	2018-04-01 03:00:00	169.81324729197217	0.5	92.76320952945612	0.5	401.1734060867579	0.4	-357.3094829875093	0.2	-306.4403799206769	0.25	
2164	2018-04-01 04:00:00	154.98828125854604	0.5	84.66483409434487	0.5	366.1503309521996	0.4	-326.1157979647902	0.2	-279.68764834030037	0.25	
2165	2018-04-01 05:00:00	145.5542119645476	0.5	79.51132245381953	0.5	343.8629195029353	0.4	-306.2652711321508	0.2	-262.6631827891516	0.25	
2166	2018-04-01 06:00:00	222.37449050139213	0.5	121.47563152666872	0.5	334.3111717389649	0.4	-365.06743699554573	0.2	-313.09385677148003	0.25	
2167	2018-04-01 07:00:00	212.94042120739368	0.5	116.32211988614338	0.5	312.0237602897006	0.4	-345.21691016290634	0.2	-296.06939122033134	0.25	
2168	2018-04-01 08:00:00	212.94042120739368	0.5	116.32211988614338	0.5	312.0237602897006	0.4	-345.21691016290634	0.2	-296.06939122033134	0.25	
2169	2018-04-01 09:00:00	223.72221468624906	0.5	122.21184747531521	0.5	337.4950876602884	0.4	-367.90322654306567	0.2	-315.52592327878705	0.25	
2170	2018-04-01 10:00:00	219.6790421316783	0.5	120.00319962937577	0.5	327.943339896318	0.4	-359.3958579005059	0.2	-308.2297237568661	0.25	
2171	2018-04-01 11:00:00	238.54718071967517	0.5	130.31022291042643	0.5	372.51816279484655	0.4	-399.09691156578464	0.2	-342.27865485916345	0.25	
2172	2018-04-01 12:00:00	246.63352582881672	0.5	134.7275186023053	0.5	391.6216583227875	0.65	-416.1116488509042	0.2	-356.8710539030053	0.35	
2173	2018-04-01 13:00:00	261.45849186224285	0.5	142.82589403741653	0.5	426.64473345734564	0.65	-447.3053338736232	0.2	-383.6237854833818	0.35	
2174	2018-04-01 14:00:00	274.9357337108121	0.5	150.1880535238813	0.5	458.4838926705804	0.65	-475.66322934882237	0.2	-407.94445055645144	0.35	
2175	2018-04-01 15:00:00	245.2858016439598	0.5	133.99130265365883	0.5	388.43774240146394	0.65	-413.2758593033842	0.2	-354.4389873956983	0.35	
2176	2018-04-01 16:00:00	252.0244225682444	0.5	137.6723823968912	0.5	404.3573220080813	0.65	-427.4548070409838	0.2	-366.59931993223313	0.35	
2177	2018-04-01 17:00:00	269.54483697138437	0.5	147.2431897292954	0.5	445.7482289852865	0.65	-464.32007115874273	0.2	-398.2161845272236	0.35	
2178	2018-04-01 18:00:00	284.36980300481054	0.5	155.3415651644067	0.5	480.77130411984473	0.65	-495.5137561814618	0.2	-424.9689161076002	0.35	
2179	2018-04-01 19:00:00	296.49932066852284	0.5	161.96750870222496	0.5	509.426547411756	0.65	-521.035862109141	0.2	-446.85751467336274	0.35	
2180	2018-04-01 20:00:00	312.6720108868059	0.5	170.8021000859827	0.5	547.6335384676377	0.65	-555.06533667938	0.2	-476.04231276104633	0.35	
2181	2018-04-01 21:00:00	334.23559784451663	0.5	182.5815552643263	0.5	598.5761932088134	0.65	-600.4379694396987	0.2	-514.9553768779576	0.35	
2182	2018-04-01 22:00:00	338.2787703990874	0.5	184.79020311026576	0.5	608.1279409727838	0.65	-608.9453380822583	0.2	-522.2515763998786	0.35	
2183	2018-04-01 23:00:00	269.54483697138437	0.5	147.2431897292954	0.5	636.783184264695	0.65	-567.157909503983	0.2	-486.4133014613919	0.35	
2184	2018-04-02 00:00:00	258.763043492529	0.5	141.35346214012358	0.5	611.3118568941072	0.4	-544.4715931238236	0.2	-466.9567694029362	0.25	
2185	2018-04-02 01:00:00	252.0244225682444	0.5	137.6723823968912	0.5	595.3922772874898	0.4	-530.292645386224	0.2	-454.7964368664014	0.25	
2186	2018-04-02 02:00:00	249.32897419853057	0.5	136.19995049959826	0.5	589.0244454448429	0.4	-524.6210662911842	0.2	-449.9323038517875	0.25	
2187	2018-04-02 03:00:00	249.32897419853057	0.5	136.19995049959826	0.5	589.0244454448429	0.4	-524.6210662911842	0.2	-449.9323038517875	0.25	
2188	2018-04-02 04:00:00	264.1539402319567	0.5	144.2983259347095	0.5	624.0475205794012	0.4	-555.8147513139033	0.2	-476.6850354321641	0.25	
2189	2018-04-02 05:00:00	258.763043492529	0.5	141.35346214012358	0.5	611.3118568941072	0.4	-544.4715931238236	0.2	-466.9567694029362	0.25	
2190	2018-04-02 06:00:00	324.8015285505182	0.5	177.428043623801	0.5	576.288781759549	0.4	-580.5874426070592	0.2	-497.93091132680894	0.25	
2191	2018-04-02 07:00:00	315.36745925651974	0.5	172.27453198327564	0.5	554.0013703102846	0.4	-560.7369157744198	0.2	-480.90644577566025	0.25	
2192	2018-04-02 08:00:00	311.324286701949	0.5	170.0658841373362	0.5	735.4845778257228	0.4	-655.0673854771004	0.2	-561.8073631879076	0.25	
