simulation_time	physical_time	flexible_loads.LVE.energy	flexible_loads.LVE.money	rigid_electricity_consumption.LVE.energy	rigid_electricity_consumption.LVE.money	
4290	2021-06-28 18:00:00	1500	0.18	9264.159943372002	0.18	
4291	2021-06-28 19:00:00	1500	0.18	8600.610805190421	0.18	
4292	2021-06-28 20:00:00	1500	0.18	10332.324698953933	0.18	
4293	2021-06-28 21:00:00	1500	0.2	9786.993619129336	0.2	
4294	2021-06-28 22:00:00	1500	0.2	7790.916710468883	0.2	
4295	2021-06-28 23:00:00	1500	0.2	6195.528582590433	0.2	
4296	2021-06-29 00:00:00	1500	0.2	3545.2044223283783	0.2	
4297	2021-06-29 01:00:00	1500	0.2	3805.9728324705247	0.2	
4298	2021-06-29 02:00:00	1500	0.2	3690.371829040836	0.2	
4299	2021-06-29 03:00:00	1500	0.2	3474.8773487967437	0.2	
4300	2021-06-29 04:00:00	1500	0.2	3024.918384828077	0.2	
4301	2021-06-29 05:00:00	1500	0.18	2906.780862317995	0.18	
4302	2021-06-29 06:00:00	1500	0.18	4126.369788293502	0.18	
4303	2021-06-29 07:00:00	1500	0.18	6390.380561535819	0.18	
4304	2021-06-29 08:00:00	1500	0.18	5406.994696761818	0.18	
4305	2021-06-29 09:00:00	1500	0.2	5978.164877138454	0.2	
4306	2021-06-29 10:00:00	1500	0.2	5757.73248831246	0.2	
4307	2021-06-29 11:00:00	1500	0.2	4622.960443314564	0.2	
4308	2021-06-29 12:00:00	1500	0.2	4690.298438211076	0.2	
4309	2021-06-29 13:00:00	1500	0.2	5327.237182385066	0.2	
4310	2021-06-29 14:00:00	1500	0.2	4925.849671881544	0.2	
4311	2021-06-29 15:00:00	1500	0.2	4657.1717957385	0.2	
4312	2021-06-29 16:00:00	1500	0.2	5467.854283412161	0.2	
4313	2021-06-29 17:00:00	1500	0.18	7698.403224422812	0.18	
4314	2021-06-29 18:00:00	1500	0.18	9264.159943372002	0.18	
4315	2021-06-29 19:00:00	1500	0.18	8600.610805190421	0.18	
4316	2021-06-29 20:00:00	1500	0.18	10332.324698953933	0.18	
4317	2021-06-29 21:00:00	1500	0.2	9786.993619129336	0.2	
4318	2021-06-29 22:00:00	1500	0.2	7790.916710468883	0.2	
4319	2021-06-29 23:00:00	1500	0.2	6195.528582590433	0.2	
4320	2021-06-30 00:00:00	1500	0.2	3545.2044223283783	0.2	
4321	2021-06-30 01:00:00	1500	0.2	3805.9728324705247	0.2	
4322	2021-06-30 02:00:00	1500	0.2	3690.371829040836	0.2	
4323	2021-06-30 03:00:00	1500	0.2	3474.8773487967437	0.2	
4324	2021-06-30 04:00:00	1500	0.2	3024.918384828077	0.2	
4325	2021-06-30 05:00:00	1500	0.18	2906.780862317995	0.18	
4326	2021-06-30 06:00:00	1500	0.18	4126.369788293502	0.18	
4327	2021-06-30 07:00:00	1500	0.18	6390.380561535819	0.18	
4328	2021-06-30 08:00:00	1500	0.18	5406.994696761818	0.18	
4329	2021-06-30 09:00:00	1500	0.2	5978.164877138454	0.2	
4330	2021-06-30 10:00:00	1500	0.2	5757.73248831246	0.2	
4331	2021-06-30 11:00:00	1500	0.2	4622.960443314564	0.2	
4332	2021-06-30 12:00:00	1500	0.2	4690.298438211076	0.2	
4333	2021-06-30 13:00:00	1500	0.2	5327.237182385066	0.2	
4334	2021-06-30 14:00:00	1500	0.2	4925.849671881544	0.2	
4335	2021-06-30 15:00:00	1500	0.2	4657.1717957385	0.2	
4336	2021-06-30 16:00:00	1500	0.2	5467.854283412161	0.2	
4337	2021-06-30 17:00:00	1500	0.18	7698.403224422812	0.18	
4338	2021-06-30 18:00:00	1500	0.18	9264.159943372002	0.18	
4339	2021-06-30 19:00:00	1500	0.18	8600.610805190421	0.18	
4340	2021-06-30 20:00:00	1500	0.18	10332.324698953933	0.18	
4341	2021-06-30 21:00:00	1500	0.2	9786.993619129336	0.2	
4342	2021-06-30 22:00:00	1500	0.2	7790.916710468883	0.2	
4343	2021-06-30 23:00:00	1500	0.2	6195.528582590433	0.2	
4344	2021-07-01 00:00:00	1500	0.2	3892.3325096729727	0.2	
4345	2021-07-01 01:00:00	1500	0.2	4034.994761033753	0.2	
4346	2021-07-01 02:00:00	1500	0.2	3669.01670285289	0.2	
4347	2021-07-01 03:00:00	1500	0.2	3372.217535709983	0.2	
4348	2021-07-01 04:00:00	1500	0.2	3195.404200719455	0.2	
4349	2021-07-01 05:00:00	1500	0.18	3177.2110074720517	0.18	
4350	2021-07-01 06:00:00	1500	0.18	3937.0038356629707	0.18	
4351	2021-07-01 07:00:00	1500	0.18	5222.573869264626	0.18	
4352	2021-07-01 08:00:00	1500	0.18	6377.3039759733665	0.18	
4353	2021-07-01 09:00:00	1500	0.2	6882.801251465638	0.2	
4354	2021-07-01 10:00:00	1500	0.2	7135.6802542031155	0.2	
4355	2021-07-01 11:00:00	1500	0.2	6757.356356555666	0.2	
4356	2021-07-01 12:00:00	1500	0.2	6157.099797758678	0.2	
4357	2021-07-01 13:00:00	1500	0.2	5907.040822240707	0.2	
4358	2021-07-01 14:00:00	1500	0.2	6200.419755931359	0.2	
4359	2021-07-01 15:00:00	1500	0.2	5914.405808901666	0.2	
4360	2021-07-01 16:00:00	1500	0.2	6004.636192728555	0.2	
4361	2021-07-01 17:00:00	1500	0.18	7321.301213176542	0.18	
4362	2021-07-01 18:00:00	1500	0.18	9204.033729697208	0.18	
4363	2021-07-01 19:00:00	1500	0.18	8797.21714520527	0.18	
4364	2021-07-01 20:00:00	1500	0.18	10029.657057947952	0.18	
4365	2021-07-01 21:00:00	1500	0.2	9240.276077723864	0.2	
4366	2021-07-01 22:00:00	1500	0.2	8936.862275270121	0.2	
4367	2021-07-01 23:00:00	1500	0.2	6446.529887753151	0.2	
4368	2021-07-02 00:00:00	1500	0.2	3910.3586429505026	0.2	
4369	2021-07-02 01:00:00	1500	0.2	4025.35236525458	0.2	
4370	2021-07-02 02:00:00	1500	0.2	3674.0797223995064	0.2	
4371	2021-07-02 03:00:00	1500	0.2	3369.5688459486105	0.2	
4372	2021-07-02 04:00:00	1500	0.2	3196.6947459322528	0.2	
4373	2021-07-02 05:00:00	1500	0.18	3176.583447639039	0.18	
4374	2021-07-02 06:00:00	1500	0.18	3937.31095753076	0.18	
4375	2021-07-02 07:00:00	1500	0.18	5222.4483490937555	0.18	
4376	2021-07-02 08:00:00	1500	0.18	6377.37736757231	0.18	
4377	2021-07-02 09:00:00	1500	0.2	6882.778975382589	0.2	
4378	2021-07-02 10:00:00	1500	0.2	7135.685589505939	0.2	
4379	2021-07-02 11:00:00	1500	0.2	6757.355045594133	0.2	
4380	2021-07-02 12:00:00	1500	0.2	6157.099797758666	0.2	
4381	2021-07-02 13:00:00	1500	0.2	5907.040822240719	0.2	
4382	2021-07-02 14:00:00	1500	0.2	6200.419755935947	0.2	
4383	2021-07-02 15:00:00	1500	0.2	5914.405808898756	0.2	
4384	2021-07-02 16:00:00	1500	0.2	6004.636192730188	0.2	
4385	2021-07-02 17:00:00	1500	0.18	7321.301213175634	0.18	
4386	2021-07-02 18:00:00	1500	0.18	9204.033729697714	0.18	
4387	2021-07-02 19:00:00	1500	0.18	8797.217145204982	0.18	
4388	2021-07-02 20:00:00	1500	0.18	10029.657057948112	0.18	
4389	2021-07-02 21:00:00	1500	0.2	9240.27607772377	0.2	
4390	2021-07-02 22:00:00	1500	0.2	8936.862275270167	0.2	
4391	2021-07-02 23:00:00	1500	0.2	6446.529887753117	0.2	
4392	2021-07-03 00:00:00	1500	0.2	3926.345559617185	0.2	
4393	2021-07-03 01:00:00	1500	0.2	4192.535531921239	0.2	
4394	2021-07-03 02:00:00	1500	0.2	3636.988389066177	0.2	
4395	2021-07-03 03:00:00	1500	0.2	3325.934012615281	0.2	
4396	2021-07-03 04:00:00	1500	0.2	3368.328412598924	0.2	
4397	2021-07-03 05:00:00	1500	0.18	3187.7346143057093	0.18	
4398	2021-07-03 06:00:00	1500	0.18	4304.81645753076	0.18	
4399	2021-07-03 07:00:00	1500	0.18	6197.079099093755	0.18	
4400	2021-07-03 08:00:00	1500	0.18	6029.747700905652	0.18	
4401	2021-07-03 09:00:00	1500	0.2	6319.384392049248	0.2	
4402	2021-07-03 10:00:00	1500	0.2	5800.552839505939	0.2	
4403	2021-07-03 11:00:00	1500	0.2	5184.335212260792	0.2	
4404	2021-07-03 12:00:00	1500	0.2	4991.503881091995	0.2	
4405	2021-07-03 13:00:00	1500	0.2	6117.312572240719	0.2	
4406	2021-07-03 14:00:00	1500	0.2	5444.645505935947	0.2	
4407	2021-07-03 15:00:00	1500	0.2	6005.848058898756	0.2	
4408	2021-07-03 16:00:00	1500	0.2	7073.162526063518	0.2	
4409	2021-07-03 17:00:00	1500	0.18	7633.060463175634	0.18	
4410	2021-07-03 18:00:00	1500	0.18	9515.700979697713	0.18	
4411	2021-07-03 19:00:00	1500	0.18	10693.919811871652	0.18	
4412	2021-07-03 20:00:00	1500	0.18	11252.90055794811	0.18	
4413	2021-07-03 21:00:00	1500	0.2	12042.630577723723	0.2	
4414	2021-07-03 22:00:00	1500	0.2	10091.941441936837	0.2	
4415	2021-07-03 23:00:00	1500	0.2	6901.563804419787	0.2	
4416	2021-07-04 00:00:00	1500	0.2	3926.345559617185	0.2	
4417	2021-07-04 01:00:00	1500	0.2	4192.535531921239	0.2	
4418	2021-07-04 02:00:00	1500	0.2	3636.988389066177	0.2	
4419	2021-07-04 03:00:00	1500	0.2	3325.934012615281	0.2	
4420	2021-07-04 04:00:00	1500	0.2	3368.328412598924	0.2	
4421	2021-07-04 05:00:00	1500	0.18	3187.7346143057093	0.18	
4422	2021-07-04 06:00:00	1500	0.18	4304.81645753076	0.18	
4423	2021-07-04 07:00:00	1500	0.18	6197.079099093755	0.18	
4424	2021-07-04 08:00:00	1500	0.18	6029.747700905652	0.18	
4425	2021-07-04 09:00:00	1500	0.2	6319.384392049248	0.2	
4426	2021-07-04 10:00:00	1500	0.2	5800.552839505939	0.2	
4427	2021-07-04 11:00:00	1500	0.2	5184.335212260792	0.2	
4428	2021-07-04 12:00:00	1500	0.2	4991.503881091995	0.2	
4429	2021-07-04 13:00:00	1500	0.2	6117.312572240719	0.2	
4430	2021-07-04 14:00:00	1500	0.2	5444.645505935947	0.2	
4431	2021-07-04 15:00:00	1500	0.2	6005.848058898756	0.2	
4432	2021-07-04 16:00:00	1500	0.2	7073.162526063518	0.2	
4433	2021-07-04 17:00:00	1500	0.18	7633.060463175634	0.18	
4434	2021-07-04 18:00:00	1500	0.18	9515.700979697713	0.18	
4435	2021-07-04 19:00:00	1500	0.18	10693.919811871652	0.18	
4436	2021-07-04 20:00:00	1500	0.18	11252.90055794811	0.18	
4437	2021-07-04 21:00:00	1500	0.2	12042.630577723723	0.2	
4438	2021-07-04 22:00:00	1500	0.2	10091.941441936837	0.2	
4439	2021-07-04 23:00:00	1500	0.2	6901.563804419787	0.2	
4440	2021-07-05 00:00:00	1500	0.2	3926.345559617185	0.2	
4441	2021-07-05 01:00:00	1500	0.2	4192.535531921239	0.2	
4442	2021-07-05 02:00:00	1500	0.2	3636.988389066177	0.2	
4443	2021-07-05 03:00:00	1500	0.2	3325.934012615281	0.2	
4444	2021-07-05 04:00:00	1500	0.2	3368.328412598924	0.2	
4445	2021-07-05 05:00:00	1500	0.18	3187.7346143057093	0.18	
4446	2021-07-05 06:00:00	1500	0.18	4304.81645753076	0.18	
4447	2021-07-05 07:00:00	1500	0.18	6197.079099093755	0.18	
4448	2021-07-05 08:00:00	1500	0.18	6029.747700905652	0.18	
4449	2021-07-05 09:00:00	1500	0.2	6319.384392049248	0.2	
4450	2021-07-05 10:00:00	1500	0.2	5800.552839505939	0.2	
4451	2021-07-05 11:00:00	1500	0.2	5184.335212260792	0.2	
4452	2021-07-05 12:00:00	1500	0.2	4991.503881091995	0.2	
4453	2021-07-05 13:00:00	1500	0.2	6117.312572240719	0.2	
4454	2021-07-05 14:00:00	1500	0.2	5444.645505935947	0.2	
4455	2021-07-05 15:00:00	1500	0.2	6005.848058898756	0.2	
4456	2021-07-05 16:00:00	1500	0.2	7073.162526063518	0.2	
4457	2021-07-05 17:00:00	1500	0.18	7633.060463175634	0.18	
4458	2021-07-05 18:00:00	1500	0.18	9515.700979697713	0.18	
4459	2021-07-05 19:00:00	1500	0.18	10693.919811871652	0.18	
4460	2021-07-05 20:00:00	1500	0.18	11252.90055794811	0.18	
4461	2021-07-05 21:00:00	1500	0.2	12042.630577723723	0.2	
4462	2021-07-05 22:00:00	1500	0.2	10091.941441936837	0.2	
4463	2021-07-05 23:00:00	1500	0.2	6901.563804419787	0.2	
4464	2021-07-06 00:00:00	1500	0.2	3926.345559617185	0.2	
4465	2021-07-06 01:00:00	1500	0.2	4192.535531921239	0.2	
4466	2021-07-06 02:00:00	1500	0.2	3636.988389066177	0.2	
4467	2021-07-06 03:00:00	1500	0.2	3325.934012615281	0.2	
4468	2021-07-06 04:00:00	1500	0.2	3368.328412598924	0.2	
4469	2021-07-06 05:00:00	1500	0.18	3187.7346143057093	0.18	
4470	2021-07-06 06:00:00	1500	0.18	4304.81645753076	0.18	
4471	2021-07-06 07:00:00	1500	0.18	6197.079099093755	0.18	
4472	2021-07-06 08:00:00	1500	0.18	6029.747700905652	0.18	
4473	2021-07-06 09:00:00	1500	0.2	6319.384392049248	0.2	
4474	2021-07-06 10:00:00	1500	0.2	5800.552839505939	0.2	
4475	2021-07-06 11:00:00	1500	0.2	5184.335212260792	0.2	
4476	2021-07-06 12:00:00	1500	0.2	4991.503881091995	0.2	
4477	2021-07-06 13:00:00	1500	0.2	6117.312572240719	0.2	
4478	2021-07-06 14:00:00	1500	0.2	5444.645505935947	0.2	
4479	2021-07-06 15:00:00	1500	0.2	6005.848058898756	0.2	
4480	2021-07-06 16:00:00	1500	0.2	7073.162526063518	0.2	
4481	2021-07-06 17:00:00	1500	0.18	7633.060463175634	0.18	
4482	2021-07-06 18:00:00	1500	0.18	9515.700979697713	0.18	
4483	2021-07-06 19:00:00	1500	0.18	10693.919811871652	0.18	
4484	2021-07-06 20:00:00	1500	0.18	11252.90055794811	0.18	
4485	2021-07-06 21:00:00	1500	0.2	12042.630577723723	0.2	
4486	2021-07-06 22:00:00	1500	0.2	10091.941441936837	0.2	
4487	2021-07-06 23:00:00	1500	0.2	6901.563804419787	0.2	
4488	2021-07-07 00:00:00	1500	0.2	3926.345559617185	0.2	
4489	2021-07-07 01:00:00	1500	0.2	4192.535531921239	0.2	
4490	2021-07-07 02:00:00	1500	0.2	3636.988389066177	0.2	
4491	2021-07-07 03:00:00	1500	0.2	3325.934012615281	0.2	
4492	2021-07-07 04:00:00	1500	0.2	3368.328412598924	0.2	
4493	2021-07-07 05:00:00	1500	0.18	3187.7346143057093	0.18	
4494	2021-07-07 06:00:00	1500	0.18	4304.81645753076	0.18	
4495	2021-07-07 07:00:00	1500	0.18	6197.079099093755	0.18	
4496	2021-07-07 08:00:00	1500	0.18	6029.747700905652	0.18	
4497	2021-07-07 09:00:00	1500	0.2	6319.384392049248	0.2	
4498	2021-07-07 10:00:00	1500	0.2	5800.552839505939	0.2	
4499	2021-07-07 11:00:00	1500	0.2	5184.335212260792	0.2	
4500	2021-07-07 12:00:00	1500	0.2	4991.503881091995	0.2	
4501	2021-07-07 13:00:00	1500	0.2	6117.312572240719	0.2	
4502	2021-07-07 14:00:00	1500	0.2	5444.645505935947	0.2	
4503	2021-07-07 15:00:00	1500	0.2	6005.848058898756	0.2	
4504	2021-07-07 16:00:00	1500	0.2	7073.162526063518	0.2	
4505	2021-07-07 17:00:00	1500	0.18	7633.060463175634	0.18	
4506	2021-07-07 18:00:00	1500	0.18	9515.700979697713	0.18	
4507	2021-07-07 19:00:00	1500	0.18	10693.919811871652	0.18	
4508	2021-07-07 20:00:00	1500	0.18	11252.90055794811	0.18	
4509	2021-07-07 21:00:00	1500	0.2	12042.630577723723	0.2	
4510	2021-07-07 22:00:00	1500	0.2	10091.941441936837	0.2	
4511	2021-07-07 23:00:00	1500	0.2	6901.563804419787	0.2	
4512	2021-07-08 00:00:00	1500	0.2	3886.578559617185	0.2	
4513	2021-07-08 01:00:00	1500	0.2	4038.2304485879094	0.2	
4514	2021-07-08 02:00:00	1500	0.2	3897.091555732836	0.2	
4515	2021-07-08 03:00:00	1500	0.2	3393.370012615281	0.2	
4516	2021-07-08 04:00:00	1500	0.2	3482.469745932253	0.2	
4517	2021-07-08 05:00:00	1500	0.18	3302.1749476390387	0.18	
4518	2021-07-08 06:00:00	1500	0.18	3282.73670753076	0.18	
4519	2021-07-08 07:00:00	1500	0.18	5111.975515760415	0.18	
4520	2021-07-08 08:00:00	1500	0.18	6396.542117572321	0.18	
4521	2021-07-08 09:00:00	1500	0.2	6348.211058715919	0.2	
4522	2021-07-08 10:00:00	1500	0.2	6758.93600617261	0.2	
4523	2021-07-08 11:00:00	1500	0.2	7420.975962260792	0.2	
4524	2021-07-08 12:00:00	1500	0.2	7881.772047758665	0.2	
4525	2021-07-08 13:00:00	1500	0.2	6559.566155574048	0.2	
4526	2021-07-08 14:00:00	1500	0.2	6101.184339269288	0.2	
4527	2021-07-08 15:00:00	1500	0.2	5755.268808898767	0.2	
4528	2021-07-08 16:00:00	1500	0.2	8560.474776063516	0.2	
4529	2021-07-08 17:00:00	1500	0.18	10298.699129842304	0.18	
4530	2021-07-08 18:00:00	1500	0.18	9079.241479697714	0.18	
4531	2021-07-08 19:00:00	1500	0.18	10680.874978538312	0.18	
4532	2021-07-08 20:00:00	1500	0.18	10833.119891281442	0.18	
4533	2021-07-08 21:00:00	1500	0.2	10502.60424439044	0.2	
4534	2021-07-08 22:00:00	1500	0.2	9775.127941936838	0.2	
4535	2021-07-08 23:00:00	1500	0.2	7388.855221086457	0.2	
4536	2021-07-09 00:00:00	1500	0.2	3886.578559617185	0.2	
4537	2021-07-09 01:00:00	1500	0.2	4038.2304485879094	0.2	
4538	2021-07-09 02:00:00	1500	0.2	3897.091555732836	0.2	
4539	2021-07-09 03:00:00	1500	0.2	3393.370012615281	0.2	
4540	2021-07-09 04:00:00	1500	0.2	3482.469745932253	0.2	
4541	2021-07-09 05:00:00	1500	0.18	3302.1749476390387	0.18	
4542	2021-07-09 06:00:00	1500	0.18	3282.73670753076	0.18	
4543	2021-07-09 07:00:00	1500	0.18	5111.975515760415	0.18	
4544	2021-07-09 08:00:00	1500	0.18	6396.542117572321	0.18	
4545	2021-07-09 09:00:00	1500	0.2	6348.211058715919	0.2	
4546	2021-07-09 10:00:00	1500	0.2	6758.93600617261	0.2	
4547	2021-07-09 11:00:00	1500	0.2	7420.975962260792	0.2	
4548	2021-07-09 12:00:00	1500	0.2	7881.772047758665	0.2	
4549	2021-07-09 13:00:00	1500	0.2	6559.566155574048	0.2	
4550	2021-07-09 14:00:00	1500	0.2	6101.184339269288	0.2	
4551	2021-07-09 15:00:00	1500	0.2	5755.268808898767	0.2	
4552	2021-07-09 16:00:00	1500	0.2	8560.474776063516	0.2	
4553	2021-07-09 17:00:00	1500	0.18	10298.699129842304	0.18	
4554	2021-07-09 18:00:00	1500	0.18	9079.241479697714	0.18	
4555	2021-07-09 19:00:00	1500	0.18	10680.874978538312	0.18	
4556	2021-07-09 20:00:00	1500	0.18	10833.119891281442	0.18	
4557	2021-07-09 21:00:00	1500	0.2	10502.60424439044	0.2	
4558	2021-07-09 22:00:00	1500	0.2	9775.127941936838	0.2	
4559	2021-07-09 23:00:00	1500	0.2	7388.855221086457	0.2	
4560	2021-07-10 00:00:00	1500	0.2	3926.345559617185	0.2	
4561	2021-07-10 01:00:00	1500	0.2	4192.535531921239	0.2	
4562	2021-07-10 02:00:00	1500	0.2	3636.988389066177	0.2	
4563	2021-07-10 03:00:00	1500	0.2	3325.934012615281	0.2	
4564	2021-07-10 04:00:00	1500	0.2	3368.328412598924	0.2	
4565	2021-07-10 05:00:00	1500	0.18	3187.7346143057093	0.18	
4566	2021-07-10 06:00:00	1500	0.18	4304.81645753076	0.18	
4567	2021-07-10 07:00:00	1500	0.18	6197.079099093755	0.18	
4568	2021-07-10 08:00:00	1500	0.18	6029.747700905652	0.18	
4569	2021-07-10 09:00:00	1500	0.2	6319.384392049248	0.2	
4570	2021-07-10 10:00:00	1500	0.2	5800.552839505939	0.2	
4571	2021-07-10 11:00:00	1500	0.2	5184.335212260792	0.2	
4572	2021-07-10 12:00:00	1500	0.2	4991.503881091995	0.2	
4573	2021-07-10 13:00:00	1500	0.2	6117.312572240719	0.2	
4574	2021-07-10 14:00:00	1500	0.2	5444.645505935947	0.2	
4575	2021-07-10 15:00:00	1500	0.2	6005.848058898756	0.2	
4576	2021-07-10 16:00:00	1500	0.2	7073.162526063518	0.2	
4577	2021-07-10 17:00:00	1500	0.18	7633.060463175634	0.18	
4578	2021-07-10 18:00:00	1500	0.18	9515.700979697713	0.18	
4579	2021-07-10 19:00:00	1500	0.18	10693.919811871652	0.18	
4580	2021-07-10 20:00:00	1500	0.18	11252.90055794811	0.18	
4581	2021-07-10 21:00:00	1500	0.2	12042.630577723723	0.2	
4582	2021-07-10 22:00:00	1500	0.2	10091.941441936837	0.2	
4583	2021-07-10 23:00:00	1500	0.2	6901.563804419787	0.2	
4584	2021-07-11 00:00:00	1500	0.2	3926.345559617185	0.2	
4585	2021-07-11 01:00:00	1500	0.2	4192.535531921239	0.2	
4586	2021-07-11 02:00:00	1500	0.2	3636.988389066177	0.2	
4587	2021-07-11 03:00:00	1500	0.2	3325.934012615281	0.2	
4588	2021-07-11 04:00:00	1500	0.2	3368.328412598924	0.2	
4589	2021-07-11 05:00:00	1500	0.18	3187.7346143057093	0.18	
4590	2021-07-11 06:00:00	1500	0.18	4304.81645753076	0.18	
4591	2021-07-11 07:00:00	1500	0.18	6197.079099093755	0.18	
4592	2021-07-11 08:00:00	1500	0.18	6029.747700905652	0.18	
4593	2021-07-11 09:00:00	1500	0.2	6319.384392049248	0.2	
4594	2021-07-11 10:00:00	1500	0.2	5800.552839505939	0.2	
4595	2021-07-11 11:00:00	1500	0.2	5184.335212260792	0.2	
4596	2021-07-11 12:00:00	1500	0.2	4991.503881091995	0.2	
4597	2021-07-11 13:00:00	1500	0.2	6117.312572240719	0.2	
4598	2021-07-11 14:00:00	1500	0.2	5444.645505935947	0.2	
4599	2021-07-11 15:00:00	1500	0.2	6005.848058898756	0.2	
4600	2021-07-11 16:00:00	1500	0.2	7073.162526063518	0.2	
4601	2021-07-11 17:00:00	1500	0.18	7633.060463175634	0.18	
4602	2021-07-11 18:00:00	1500	0.18	9515.700979697713	0.18	
4603	2021-07-11 19:00:00	1500	0.18	10693.919811871652	0.18	
4604	2021-07-11 20:00:00	1500	0.18	11252.90055794811	0.18	
4605	2021-07-11 21:00:00	1500	0.2	12042.630577723723	0.2	
4606	2021-07-11 22:00:00	1500	0.2	10091.941441936837	0.2	
4607	2021-07-11 23:00:00	1500	0.2	6901.563804419787	0.2	
4608	2021-07-12 00:00:00	1500	0.2	3926.345559617185	0.2	
4609	2021-07-12 01:00:00	1500	0.2	4192.535531921239	0.2	
4610	2021-07-12 02:00:00	1500	0.2	3636.988389066177	0.2	
4611	2021-07-12 03:00:00	1500	0.2	3325.934012615281	0.2	
4612	2021-07-12 04:00:00	1500	0.2	3368.328412598924	0.2	
4613	2021-07-12 05:00:00	1500	0.18	3187.7346143057093	0.18	
4614	2021-07-12 06:00:00	1500	0.18	4304.81645753076	0.18	
4615	2021-07-12 07:00:00	1500	0.18	6197.079099093755	0.18	
4616	2021-07-12 08:00:00	1500	0.18	6029.747700905652	0.18	
4617	2021-07-12 09:00:00	1500	0.2	6319.384392049248	0.2	
4618	2021-07-12 10:00:00	1500	0.2	5800.552839505939	0.2	
4619	2021-07-12 11:00:00	1500	0.2	5184.335212260792	0.2	
4620	2021-07-12 12:00:00	1500	0.2	4991.503881091995	0.2	
4621	2021-07-12 13:00:00	1500	0.2	6117.312572240719	0.2	
4622	2021-07-12 14:00:00	1500	0.2	5444.645505935947	0.2	
4623	2021-07-12 15:00:00	1500	0.2	6005.848058898756	0.2	
4624	2021-07-12 16:00:00	1500	0.2	7073.162526063518	0.2	
4625	2021-07-12 17:00:00	1500	0.18	7633.060463175634	0.18	
4626	2021-07-12 18:00:00	1500	0.18	9515.700979697713	0.18	
4627	2021-07-12 19:00:00	1500	0.18	10693.919811871652	0.18	
4628	2021-07-12 20:00:00	1500	0.18	11252.90055794811	0.18	
4629	2021-07-12 21:00:00	1500	0.2	12042.630577723723	0.2	
4630	2021-07-12 22:00:00	1500	0.2	10091.941441936837	0.2	
4631	2021-07-12 23:00:00	1500	0.2	6901.563804419787	0.2	
4632	2021-07-13 00:00:00	1500	0.2	3926.345559617185	0.2	
4633	2021-07-13 01:00:00	1500	0.2	4192.535531921239	0.2	
4634	2021-07-13 02:00:00	1500	0.2	3636.988389066177	0.2	
4635	2021-07-13 03:00:00	1500	0.2	3325.934012615281	0.2	
4636	2021-07-13 04:00:00	1500	0.2	3368.328412598924	0.2	
4637	2021-07-13 05:00:00	1500	0.18	3187.7346143057093	0.18	
4638	2021-07-13 06:00:00	1500	0.18	4304.81645753076	0.18	
4639	2021-07-13 07:00:00	1500	0.18	6197.079099093755	0.18	
4640	2021-07-13 08:00:00	1500	0.18	6029.747700905652	0.18	
4641	2021-07-13 09:00:00	1500	0.2	6319.384392049248	0.2	
4642	2021-07-13 10:00:00	1500	0.2	5800.552839505939	0.2	
4643	2021-07-13 11:00:00	1500	0.2	5184.335212260792	0.2	
4644	2021-07-13 12:00:00	1500	0.2	4991.503881091995	0.2	
4645	2021-07-13 13:00:00	1500	0.2	6117.312572240719	0.2	
4646	2021-07-13 14:00:00	1500	0.2	5444.645505935947	0.2	
4647	2021-07-13 15:00:00	1500	0.2	6005.848058898756	0.2	
4648	2021-07-13 16:00:00	1500	0.2	7073.162526063518	0.2	
4649	2021-07-13 17:00:00	1500	0.18	7633.060463175634	0.18	
4650	2021-07-13 18:00:00	1500	0.18	9515.700979697713	0.18	
4651	2021-07-13 19:00:00	1500	0.18	10693.919811871652	0.18	
4652	2021-07-13 20:00:00	1500	0.18	11252.90055794811	0.18	
4653	2021-07-13 21:00:00	1500	0.2	12042.630577723723	0.2	
4654	2021-07-13 22:00:00	1500	0.2	10091.941441936837	0.2	
4655	2021-07-13 23:00:00	1500	0.2	6901.563804419787	0.2	
4656	2021-07-14 00:00:00	1500	0.2	3926.345559617185	0.2	
4657	2021-07-14 01:00:00	1500	0.2	4192.535531921239	0.2	
4658	2021-07-14 02:00:00	1500	0.2	3636.988389066177	0.2	
4659	2021-07-14 03:00:00	1500	0.2	3325.934012615281	0.2	
4660	2021-07-14 04:00:00	1500	0.2	3368.328412598924	0.2	
4661	2021-07-14 05:00:00	1500	0.18	3187.7346143057093	0.18	
4662	2021-07-14 06:00:00	1500	0.18	4304.81645753076	0.18	
4663	2021-07-14 07:00:00	1500	0.18	6197.079099093755	0.18	
4664	2021-07-14 08:00:00	1500	0.18	6029.747700905652	0.18	
4665	2021-07-14 09:00:00	1500	0.2	6319.384392049248	0.2	
4666	2021-07-14 10:00:00	1500	0.2	5800.552839505939	0.2	
4667	2021-07-14 11:00:00	1500	0.2	5184.335212260792	0.2	
4668	2021-07-14 12:00:00	1500	0.2	4991.503881091995	0.2	
4669	2021-07-14 13:00:00	1500	0.2	6117.312572240719	0.2	
4670	2021-07-14 14:00:00	1500	0.2	5444.645505935947	0.2	
4671	2021-07-14 15:00:00	1500	0.2	6005.848058898756	0.2	
4672	2021-07-14 16:00:00	1500	0.2	7073.162526063518	0.2	
4673	2021-07-14 17:00:00	1500	0.18	7633.060463175634	0.18	
4674	2021-07-14 18:00:00	1500	0.18	9515.700979697713	0.18	
