simulation_time	physical_time	PV_field_1.LVE.energy	PV_field_1.LVE.money	PV_field_2.LVE.energy	PV_field_2.LVE.money	WT_field_1.LVE.energy	WT_field_1.LVE.money	
5473	2021-08-17 01:00:00	0	0	0	0	0	0	
5474	2021-08-17 02:00:00	0	0	0	0	0	0	
5475	2021-08-17 03:00:00	0	0	0	0	0	0	
5476	2021-08-17 04:00:00	0	0	0	0	0	0	
5477	2021-08-17 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5478	2021-08-17 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	-0.36373854927693694	0.04	
5479	2021-08-17 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-12.301976810910933	0.04	
5480	2021-08-17 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-39.00970738340632	0.04	
5481	2021-08-17 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-28.042658097104386	0.06	
5482	2021-08-17 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-19.350752845755306	0.06	
5483	2021-08-17 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-12.883937796156369	0.06	
5484	2021-08-17 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-25.97975299284993	0.06	
5485	2021-08-17 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-45.624416899453735	0.06	
5486	2021-08-17 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-73.92501406905598	0.06	
5487	2021-08-17 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-25.923048502692872	0.06	
5488	2021-08-17 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-4.414317689645169	0.06	
5489	2021-08-17 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5490	2021-08-17 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5491	2021-08-17 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5492	2021-08-17 20:00:00	0	0	0	0	0	0	
5493	2021-08-17 21:00:00	0	0	0	0	0	0	
5494	2021-08-17 22:00:00	0	0	0	0	0	0	
5495	2021-08-17 23:00:00	0	0	0	0	0	0	
5496	2021-08-18 00:00:00	0	0	0	0	0	0	
5497	2021-08-18 01:00:00	0	0	0	0	0	0	
5498	2021-08-18 02:00:00	0	0	0	0	0	0	
5499	2021-08-18 03:00:00	0	0	0	0	0	0	
5500	2021-08-18 04:00:00	0	0	0	0	0	0	
5501	2021-08-18 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5502	2021-08-18 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5503	2021-08-18 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5504	2021-08-18 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5505	2021-08-18 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5506	2021-08-18 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-5.412658316613689	0.06	
5507	2021-08-18 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-24.09799633401417	0.06	
5508	2021-08-18 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-24.079052836186605	0.06	
5509	2021-08-18 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-24.061782591282906	0.06	
5510	2021-08-18 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-24.044537102116415	0.06	
5511	2021-08-18 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5512	2021-08-18 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5513	2021-08-18 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5514	2021-08-18 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5515	2021-08-18 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5516	2021-08-18 20:00:00	0	0	0	0	0	0	
5517	2021-08-18 21:00:00	0	0	0	0	0	0	
5518	2021-08-18 22:00:00	0	0	0	0	0	0	
5519	2021-08-18 23:00:00	0	0	0	0	0	0	
5520	2021-08-19 00:00:00	0	0	0	0	0	0	
5521	2021-08-19 01:00:00	0	0	0	0	0	0	
5522	2021-08-19 02:00:00	0	0	0	0	0	0	
5523	2021-08-19 03:00:00	0	0	0	0	0	0	
5524	2021-08-19 04:00:00	0	0	0	0	0	0	
5525	2021-08-19 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5526	2021-08-19 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5527	2021-08-19 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5528	2021-08-19 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5529	2021-08-19 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5530	2021-08-19 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5531	2021-08-19 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5532	2021-08-19 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5533	2021-08-19 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5534	2021-08-19 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	
5535	2021-08-19 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5536	2021-08-19 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5537	2021-08-19 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5538	2021-08-19 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5539	2021-08-19 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5540	2021-08-19 20:00:00	0	0	0	0	0	0	
5541	2021-08-19 21:00:00	0	0	0	0	0	0	
5542	2021-08-19 22:00:00	0	0	0	0	0	0	
5543	2021-08-19 23:00:00	0	0	0	0	0	0	
5544	2021-08-20 00:00:00	0	0	0	0	0	0	
5545	2021-08-20 01:00:00	0	0	0	0	0	0	
5546	2021-08-20 02:00:00	0	0	0	0	0	0	
5547	2021-08-20 03:00:00	0	0	0	0	0	0	
5548	2021-08-20 04:00:00	0	0	0	0	0	0	
5549	2021-08-20 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5550	2021-08-20 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5551	2021-08-20 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5552	2021-08-20 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5553	2021-08-20 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5554	2021-08-20 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5555	2021-08-20 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-1.640856409414614	0.06	
5556	2021-08-20 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5557	2021-08-20 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5558	2021-08-20 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	
5559	2021-08-20 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5560	2021-08-20 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5561	2021-08-20 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-4.229881828791795	0.04	
5562	2021-08-20 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5563	2021-08-20 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5564	2021-08-20 20:00:00	0	0	0	0	0	0	
5565	2021-08-20 21:00:00	0	0	0	0	0	0	
5566	2021-08-20 22:00:00	0	0	0	0	0	0	
5567	2021-08-20 23:00:00	0	0	0	0	0	0	
5568	2021-08-21 00:00:00	0	0	0	0	0	0	
5569	2021-08-21 01:00:00	0	0	0	0	0	0	
5570	2021-08-21 02:00:00	0	0	0	0	0	0	
5571	2021-08-21 03:00:00	0	0	0	0	0	0	
5572	2021-08-21 04:00:00	0	0	0	0	0	0	
5573	2021-08-21 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5574	2021-08-21 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5575	2021-08-21 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5576	2021-08-21 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5577	2021-08-21 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5578	2021-08-21 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5579	2021-08-21 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5580	2021-08-21 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5581	2021-08-21 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5582	2021-08-21 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	
5583	2021-08-21 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5584	2021-08-21 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5585	2021-08-21 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5586	2021-08-21 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5587	2021-08-21 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5588	2021-08-21 20:00:00	0	0	0	0	0	0	
5589	2021-08-21 21:00:00	0	0	0	0	0	0	
5590	2021-08-21 22:00:00	0	0	0	0	0	0	
5591	2021-08-21 23:00:00	0	0	0	0	0	0	
5592	2021-08-22 00:00:00	0	0	0	0	0	0	
5593	2021-08-22 01:00:00	0	0	0	0	0	0	
5594	2021-08-22 02:00:00	0	0	0	0	0	0	
5595	2021-08-22 03:00:00	0	0	0	0	0	0	
5596	2021-08-22 04:00:00	0	0	0	0	0	0	
5597	2021-08-22 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5598	2021-08-22 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5599	2021-08-22 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5600	2021-08-22 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5601	2021-08-22 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5602	2021-08-22 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5603	2021-08-22 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5604	2021-08-22 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-0.9702454359661176	0.06	
5605	2021-08-22 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-22.698256076059504	0.06	
5606	2021-08-22 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-82.38080152988013	0.06	
5607	2021-08-22 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-47.73751583542334	0.06	
5608	2021-08-22 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-24.97748280167588	0.06	
5609	2021-08-22 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-10.756610557886164	0.04	
5610	2021-08-22 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-3.008131658016709	0.04	
5611	2021-08-22 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5612	2021-08-22 20:00:00	0	0	0	0	0	0	
5613	2021-08-22 21:00:00	0	0	0	0	0	0	
5614	2021-08-22 22:00:00	0	0	0	0	0	0	
5615	2021-08-22 23:00:00	0	0	0	0	0	0	
5616	2021-08-23 00:00:00	0	0	0	0	0	0	
5617	2021-08-23 01:00:00	0	0	0	0	0	0	
5618	2021-08-23 02:00:00	0	0	0	0	0	0	
5619	2021-08-23 03:00:00	0	0	0	0	0	0	
5620	2021-08-23 04:00:00	0	0	0	0	0	0	
5621	2021-08-23 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5622	2021-08-23 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5623	2021-08-23 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5624	2021-08-23 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5625	2021-08-23 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5626	2021-08-23 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5627	2021-08-23 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5628	2021-08-23 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5629	2021-08-23 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5630	2021-08-23 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	
5631	2021-08-23 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5632	2021-08-23 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5633	2021-08-23 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5634	2021-08-23 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5635	2021-08-23 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5636	2021-08-23 20:00:00	0	0	0	0	0	0	
5637	2021-08-23 21:00:00	0	0	0	0	0	0	
5638	2021-08-23 22:00:00	0	0	0	0	0	0	
5639	2021-08-23 23:00:00	0	0	0	0	0	0	
5640	2021-08-24 00:00:00	0	0	0	0	0	0	
5641	2021-08-24 01:00:00	0	0	0	0	0	0	
5642	2021-08-24 02:00:00	0	0	0	0	0	0	
5643	2021-08-24 03:00:00	0	0	0	0	0	0	
5644	2021-08-24 04:00:00	0	0	0	0	0	0	
5645	2021-08-24 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5646	2021-08-24 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5647	2021-08-24 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5648	2021-08-24 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5649	2021-08-24 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5650	2021-08-24 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5651	2021-08-24 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5652	2021-08-24 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5653	2021-08-24 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5654	2021-08-24 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	0	0	
5655	2021-08-24 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	0	0	
5656	2021-08-24 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5657	2021-08-24 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5658	2021-08-24 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5659	2021-08-24 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5660	2021-08-24 20:00:00	0	0	0	0	0	0	
5661	2021-08-24 21:00:00	0	0	0	0	0	0	
5662	2021-08-24 22:00:00	0	0	0	0	0	0	
5663	2021-08-24 23:00:00	0	0	0	0	0	0	
5664	2021-08-25 00:00:00	0	0	0	0	0	0	
5665	2021-08-25 01:00:00	0	0	0	0	0	0	
5666	2021-08-25 02:00:00	0	0	0	0	0	0	
5667	2021-08-25 03:00:00	0	0	0	0	0	0	
5668	2021-08-25 04:00:00	0	0	0	0	0	0	
5669	2021-08-25 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5670	2021-08-25 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5671	2021-08-25 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-3.189089374246061	0.04	
5672	2021-08-25 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-38.371352809976514	0.04	
5673	2021-08-25 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-95.52145936264374	0.06	
5674	2021-08-25 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-200.43188492667488	0.06	
5675	2021-08-25 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-378.7713606748222	0.06	
5676	2021-08-25 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-476.980348128515	0.06	
5677	2021-08-25 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-589.4768876658642	0.06	
5678	2021-08-25 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-728.3983934518632	0.06	
5679	2021-08-25 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-674.9650451764214	0.06	
5680	2021-08-25 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-620.2426517697087	0.06	
5681	2021-08-25 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-569.1205872087139	0.04	
5682	2021-08-25 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-396.53756256521405	0.04	
5683	2021-08-25 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	-265.9327927252603	0.04	
5684	2021-08-25 20:00:00	0	0	0	0	-173.7615727428718	0.04	
5685	2021-08-25 21:00:00	0	0	0	0	-150.06154310498587	0.06	
5686	2021-08-25 22:00:00	0	0	0	0	-130.37774749101177	0.06	
5687	2021-08-25 23:00:00	0	0	0	0	-112.7307218145924	0.06	
5688	2021-08-26 00:00:00	0	0	0	0	-117.01385636540748	0.06	
5689	2021-08-26 01:00:00	0	0	0	0	-122.90322225786505	0.06	
5690	2021-08-26 02:00:00	0	0	0	0	-129.01718977491944	0.06	
5691	2021-08-26 03:00:00	0	0	0	0	-103.42318105108633	0.06	
5692	2021-08-26 04:00:00	0	0	0	0	-81.83099410740553	0.06	
5693	2021-08-26 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	-63.786886276921635	0.04	
5694	2021-08-26 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	-138.56637865250465	0.04	
5695	2021-08-26 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-264.15445251694103	0.04	
5696	2021-08-26 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-469.9589543837464	0.04	
5697	2021-08-26 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-633.4720617962679	0.06	
5698	2021-08-26 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-840.026506345472	0.06	
5699	2021-08-26 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-1097.917137916626	0.06	
5700	2021-08-26 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-1211.455594805674	0.06	
5701	2021-08-26 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-1324.5474830766093	0.06	
5702	2021-08-26 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-1446.0632625661813	0.06	
5703	2021-08-26 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-951.2113771728355	0.06	
5704	2021-08-26 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-599.238894615756	0.06	
5705	2021-08-26 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-363.9620753260608	0.04	
5706	2021-08-26 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	-227.3757214859523	0.04	
5707	2021-08-26 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	-134.73262940827163	0.04	
5708	2021-08-26 20:00:00	0	0	0	0	-74.1705594180845	0.04	
5709	2021-08-26 21:00:00	0	0	0	0	-50.25463262600317	0.06	
5710	2021-08-26 22:00:00	0	0	0	0	-32.95454780433265	0.06	
5711	2021-08-26 23:00:00	0	0	0	0	-19.804261538241615	0.06	
5712	2021-08-27 00:00:00	0	0	0	0	-4.6315217237812085	0.06	
5713	2021-08-27 01:00:00	0	0	0	0	0	0	
5714	2021-08-27 02:00:00	0	0	0	0	0	0	
5715	2021-08-27 03:00:00	0	0	0	0	0	0	
5716	2021-08-27 04:00:00	0	0	0	0	0	0	
5717	2021-08-27 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5718	2021-08-27 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5719	2021-08-27 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5720	2021-08-27 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5721	2021-08-27 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5722	2021-08-27 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5723	2021-08-27 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5724	2021-08-27 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-1.9251745099989757	0.06	
5725	2021-08-27 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-4.8014534004954985	0.06	
5726	2021-08-27 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-8.851829211311124	0.06	
5727	2021-08-27 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-1.2277722240194335	0.06	
5728	2021-08-27 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	0	0	
5729	2021-08-27 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5730	2021-08-27 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5731	2021-08-27 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5732	2021-08-27 20:00:00	0	0	0	0	0	0	
5733	2021-08-27 21:00:00	0	0	0	0	0	0	
5734	2021-08-27 22:00:00	0	0	0	0	0	0	
5735	2021-08-27 23:00:00	0	0	0	0	0	0	
5736	2021-08-28 00:00:00	0	0	0	0	0	0	
5737	2021-08-28 01:00:00	0	0	0	0	0	0	
5738	2021-08-28 02:00:00	0	0	0	0	0	0	
5739	2021-08-28 03:00:00	0	0	0	0	0	0	
5740	2021-08-28 04:00:00	0	0	0	0	0	0	
5741	2021-08-28 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5742	2021-08-28 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5743	2021-08-28 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5744	2021-08-28 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-9.688216540662498	0.04	
5745	2021-08-28 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-12.279639670004507	0.06	
5746	2021-08-28 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-15.22024974752589	0.06	
5747	2021-08-28 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-18.539754191967837	0.06	
5748	2021-08-28 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	-18.920157658216755	0.06	
5749	2021-08-28 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	-19.711595836141242	0.06	
5750	2021-08-28 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-20.107584696264876	0.06	
5751	2021-08-28 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-14.478097386166073	0.06	
5752	2021-08-28 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-9.912349902758653	0.06	
5753	2021-08-28 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	-6.242815741949204	0.04	
5754	2021-08-28 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5755	2021-08-28 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5756	2021-08-28 20:00:00	0	0	0	0	0	0	
5757	2021-08-28 21:00:00	0	0	0	0	0	0	
5758	2021-08-28 22:00:00	0	0	0	0	0	0	
5759	2021-08-28 23:00:00	0	0	0	0	-0.7226504110242666	0.06	
5760	2021-08-29 00:00:00	0	0	0	0	-6.949273938750568	0.06	
5761	2021-08-29 01:00:00	0	0	0	0	-17.833510960368827	0.06	
5762	2021-08-29 02:00:00	0	0	0	0	-35.95179296769013	0.06	
5763	2021-08-29 03:00:00	0	0	0	0	-8.400418307929144	0.06	
5764	2021-08-29 04:00:00	0	0	0	0	0	0	
5765	2021-08-29 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5766	2021-08-29 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	0	0	
5767	2021-08-29 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	0	0	
5768	2021-08-29 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	0	0	
5769	2021-08-29 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	0	0	
5770	2021-08-29 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	0	0	
5771	2021-08-29 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	0	0	
5772	2021-08-29 12:00:00	-5566.369540321875	0.06	-5566.369540321875	0.06	0	0	
5773	2021-08-29 13:00:00	-5492.1183158875	0.06	-5492.1183158875	0.06	0	0	
5774	2021-08-29 14:00:00	-4975.288481471876	0.06	-4975.288481471876	0.06	-2.842335993083551	0.06	
5775	2021-08-29 15:00:00	-4226.529020855469	0.06	-4226.529020855469	0.06	-1.4973773737649256	0.06	
5776	2021-08-29 16:00:00	-3084.403986292969	0.06	-3084.403986292969	0.06	-0.36130578673914937	0.06	
5777	2021-08-29 17:00:00	-1778.0095604218748	0.04	-1778.0095604218748	0.04	0	0	
5778	2021-08-29 18:00:00	-520.0938115718751	0.04	-520.0938115718751	0.04	0	0	
5779	2021-08-29 19:00:00	-20.342158017968753	0.04	-20.342158017968753	0.04	0	0	
5780	2021-08-29 20:00:00	0	0	0	0	0	0	
5781	2021-08-29 21:00:00	0	0	0	0	0	0	
5782	2021-08-29 22:00:00	0	0	0	0	0	0	
5783	2021-08-29 23:00:00	0	0	0	0	0	0	
5784	2021-08-30 00:00:00	0	0	0	0	0	0	
5785	2021-08-30 01:00:00	0	0	0	0	0	0	
5786	2021-08-30 02:00:00	0	0	0	0	0	0	
5787	2021-08-30 03:00:00	0	0	0	0	0	0	
5788	2021-08-30 04:00:00	0	0	0	0	0	0	
5789	2021-08-30 05:00:00	-5.093988746875	0.04	-5.093988746875	0.04	0	0	
5790	2021-08-30 06:00:00	-493.788562371875	0.04	-493.788562371875	0.04	-3.710521777590106	0.04	
5791	2021-08-30 07:00:00	-1685.2484688218751	0.04	-1685.2484688218751	0.04	-51.082358288868335	0.04	
5792	2021-08-30 08:00:00	-3036.8194247500005	0.04	-3036.8194247500005	0.04	-205.16347508607484	0.04	
5793	2021-08-30 09:00:00	-4051.19624295	0.06	-4051.19624295	0.06	-220.91031573385888	0.06	
5794	2021-08-30 10:00:00	-4777.09842605547	0.06	-4777.09842605547	0.06	-240.1059736231471	0.06	
5795	2021-08-30 11:00:00	-5321.5114634875	0.06	-5321.5114634875	0.06	-257.92448454370447	0.06	
